sample_id,mgs_class,mgs_grade,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
438,1,MGS2,0.05408576,-0.28407666,0.11174138,1.6343832,-0.847265,-0.6243854,-0.1074738,-0.42614207,0.078210026,-0.1430605,0.23054108,0.6124185,0.49535355,-0.27156577,1.2033226,-0.9912725
440,1,MGS2,0.35551625,-1.1477686,-0.62241435,0.53232735,-0.23139425,-0.49574834,1.1072898,0.1753942,0.032717243,-0.71077806,0.69223666,1.0030951,0.24448813,0.37774518,2.0416498,-1.2524942
441,1,MGS2,-0.14811036,0.24447702,-0.20304745,0.76017624,-0.57901365,-0.63607687,0.074076846,0.7669164,0.01734357,0.71469086,0.2767863,0.8103874,0.4925945,0.57880354,1.3310575,-1.1562951
442,1,MGS2,0.98957485,-1.6661108,-0.76333314,-0.62240386,-1.9864948,-0.36345673,1.0938001,0.540023,-0.27302223,-1.0687454,1.0596502,-0.7728424,-0.072749496,-0.09955574,0.71195376,-0.53816974
443,1,MGS2,0.17413583,0.15248756,-0.04587482,-0.30579713,-1.2613275,-0.716061,1.512611,0.39460108,0.14291276,-0.6892379,0.66659135,-0.19532785,-0.7455938,-0.78854465,-0.17108504,-1.2395457
445,1,MGS2,0.8098298,0.02970048,0.21165599,-0.013130687,0.4807028,-0.019339342,-0.60304004,0.2684178,-0.1927182,-1.165418,-0.28112257,0.52853006,1.3071163,-0.8304704,0.28017753,0.17528142
446,2,MGS3,1.6681716,0.4815152,1.2855611,-0.66230804,0.3906069,0.4653598,0.6293849,1.1184256,-1.4374171,0.7628628,1.067444,0.39372995,-0.27627718,0.02206821,0.83066016,0.5629696
447,0,MGS1,-0.94447345,1.0651066,0.610413,-1.1910177,-0.32810196,0.35743362,-0.72947824,0.20239733,-0.10109754,-0.6696889,0.5413039,0.48946917,1.0931237,-0.8697846,0.37287328,0.816676
448,2,MGS3,1.1000496,-1.059977,0.034987785,0.7747378,-0.63495314,-0.05023499,1.001411,0.45421162,-0.3208638,1.4376967,0.25872362,0.31529644,0.4298221,0.5819137,-0.39407215,-0.30869815
449,2,MGS3,1.8055791,0.59327495,0.31261542,0.7214656,-0.6505687,-0.48278782,0.5562746,-0.43734735,-0.2996451,0.77155477,-0.17029797,-0.07002242,1.7838914,-0.11906036,-0.21046664,0.64825314
450,2,MGS3,1.6364735,-1.1486768,-0.25407204,0.43550166,-1.3980666,-0.19904175,0.86488944,0.88014466,-1.4447606,1.1921699,0.09904844,0.70764196,1.083218,0.26212117,-0.6321072,1.6239008
451,3,MGS4,0.6044548,1.7523317,0.58465886,0.8649861,-1.0329238,0.29832277,1.494314,1.8248659,-1.0764267,0.8880727,0.35359114,0.24201919,-0.10257757,-0.8514118,-1.0193592,0.50158143
452,0,MGS1,0.48397312,-0.2536299,2.1588824,-1.015788,0.84260416,-1.3167706,1.1039397,0.8265089,-0.7280524,0.22800769,0.96991843,0.64017385,-0.39500314,-0.69730026,-1.6837671,1.6633556
453,1,MGS2,1.5081117,1.118585,-0.49955565,-0.2982398,-1.3338954,0.1065008,0.6563317,0.4143054,0.1828307,0.9273702,-0.14478375,0.11036655,0.5463362,-0.9469862,-1.0382398,0.72126234
454,2,MGS3,0.7077181,2.662366,1.0644573,-1.2945353,-0.29318008,-1.0836414,0.87733746,-1.0283911,-1.6572754,1.3193439,0.19113658,0.47381318,0.81188744,0.32189903,-0.15865983,1.2879462
456,2,MGS3,-0.7545202,0.5400213,0.047288205,0.56336457,-1.3051293,0.49031308,0.35684425,1.0883964,0.55241203,-0.48248607,0.99906886,0.47104844,0.5818935,-0.8085871,0.6854496,-0.84130317
457,2,MGS3,-0.6056081,-0.3309825,-0.3021879,-0.20966339,-1.3970579,-0.2023089,1.2297783,1.2818867,-0.39120036,-0.6458769,1.3750234,0.16928533,-1.1081656,-0.09945029,1.0304621,-1.4233024
458,2,MGS3,0.055858094,-2.718458,-1.1019518,-0.14425012,-1.4034534,-0.5678741,0.99410814,-0.48695806,-1.2800723,0.06256061,0.36582223,0.1511775,-0.69142216,0.30392098,0.8618099,-1.7672423
459,3,MGS4,0.25535518,0.6870225,-0.79544693,-0.35835582,-1.6971766,-2.321026,0.6702556,0.58510643,0.25516278,-1.8370866,0.76969975,-0.6278046,-0.2303465,1.424927,0.45919776,1.1492991
461,2,MGS3,0.39941582,-0.74044675,-1.0748466,1.0896959,-1.6375252,-0.20325828,1.2283978,0.6215162,-0.041249096,-0.20341161,0.39910746,0.08974471,-0.008303545,0.05741118,1.2626555,-1.070483
462,2,MGS3,1.109454,0.74359787,2.265095,1.5140961,1.4817007,-1.7514207,0.7134209,0.47233298,-0.18748665,-1.580091,-0.20819636,0.16486175,-2.3710291,0.40110275,-1.3215841,1.2477384
463,2,MGS3,0.38928846,0.609487,0.9959672,0.7128381,-0.067547254,-0.71189624,0.08962847,0.6558562,-0.70112413,1.3417475,0.33531794,0.46012327,0.15657914,0.10466099,0.9010968,-0.2769097
464,2,MGS3,0.2532272,-1.3034317,0.59875846,0.18080154,-2.562843,-0.4682244,1.7559572,0.33624813,-0.99971163,-0.87382233,1.8006248,-0.46852675,0.061731186,0.048286375,-0.000371499,-0.69194025
465,1,MGS2,2.3934176,-1.1583698,0.46898752,0.51460594,-0.27759388,-0.7195346,0.0044444203,-0.051817846,-1.2647272,0.17270546,0.5979402,-0.26570696,2.1489165,0.11959568,-0.45011625,2.029605
466,0,MGS1,0.54086256,-0.9335235,-0.3942685,1.1064379,-0.33624905,-2.066679,0.87250257,-1.3393221,-0.21530615,0.21293302,0.1885683,1.2612628,1.4931891,0.78006524,0.99888164,-2.8923564
467,2,MGS3,0.4442293,-0.1147923,-0.11664208,-0.57322234,-1.3403137,-1.3323617,0.49892431,0.9353687,-0.41158357,0.86951005,0.5910799,0.19483438,-1.3052819,0.8063796,0.5545376,-1.1257089
468,0,MGS1,-0.08763998,-0.058975816,-1.3517171,-0.16535708,-1.2832836,0.13183385,0.48060274,1.0325278,-0.37955558,0.903032,-0.08273893,-0.04842504,-0.43301132,-0.54182637,1.3110693,-1.0235201
470,1,MGS2,0.45870757,0.7043005,-0.17162462,0.40429336,0.68097216,0.5268438,0.056572687,-0.09211376,0.709473,0.88069487,-0.81567925,1.344523,1.0246092,-0.72140914,0.3190726,-0.8037815
471,1,MGS2,1.1133829,0.055883884,-0.016889226,0.30486283,1.5553042,-0.6499019,1.1409304,1.505146,0.104199804,0.7306177,1.1193258,0.03046307,-0.2973616,-0.8876289,-0.96650743,-0.14009449
473,3,MGS4,0.8497604,0.05219863,0.43770084,-0.7917491,-2.2437897,-0.21709311,0.2079727,1.3426756,-0.06365011,-0.5027626,0.6303491,-0.889383,-0.25060144,-1.5777799,-0.19388318,0.426691
474,2,MGS3,1.465625,-0.17706586,-0.45325473,-0.27892008,-0.7797545,0.64044464,1.6197765,1.1612415,-0.15831679,1.5894043,0.564564,-0.08698948,0.11045259,-0.3745489,-0.42101264,-0.29909497
475,2,MGS3,0.9980739,-0.64935297,0.065495834,-1.2600511,-0.04221307,-0.74720365,0.25150758,0.9141404,0.13614076,0.6942973,-0.1819107,0.55744994,0.019474607,-0.12387768,-0.34075877,0.604422
476,2,MGS3,0.8400818,0.5454035,1.288875,2.2711334,1.9663267,-0.5786894,-0.07163288,-0.30170736,0.5369062,-1.9496765,0.25490528,0.100645274,-0.7376428,-1.4194388,-1.3964459,0.29909557
477,3,MGS4,0.8239339,0.020891538,-0.17497176,1.27019,1.3774598,-0.36323166,1.1054901,0.32839814,0.6777216,-1.5570464,-0.02284724,0.5041538,-0.52603614,-0.40404293,-0.68716514,-0.46077618
478,2,MGS3,2.0809214,0.3919927,-1.875361,-0.5674612,-1.2371836,0.3219982,-0.1628377,-0.39379978,1.2482269,-1.8603898,-0.6135713,-0.70029384,0.8406037,0.161337,-0.21641226,1.9093966
479,1,MGS2,3.1930945,-0.636144,-0.9811208,0.45220226,0.9705729,0.37728953,1.187283,-1.9727656,0.13962474,-1.6431197,-0.09572142,-0.467995,1.2467873,-0.95406795,-0.31234446,1.6592509
480,0,MGS1,1.6406298,0.15795678,-0.41331792,1.7869046,0.9237536,-0.7675647,-0.80237025,-0.67844903,-1.0127891,0.12070154,-1.5702415,0.7347262,0.94483805,1.1055671,1.0715377,-0.009037513
482,2,MGS3,0.49783328,-0.84026843,-0.5902542,-0.3130353,-1.3808963,0.41433883,1.1148282,0.34522814,0.7686334,0.19616215,0.2777906,-0.23981877,0.41564554,-0.7769594,-0.003992788,-0.31525615
483,2,MGS3,0.7394189,1.1984085,0.73243856,0.33475465,2.249128,-0.043642167,0.6564397,-1.6565311,-1.1210866,0.6465188,-0.48380053,0.67611986,-0.11640391,0.42169917,1.0960714,-0.2627901
484,3,MGS4,0.50856835,-0.4737499,-0.18406911,-0.36393553,-1.2074819,-0.0026106155,0.4634546,2.2730184,-0.3131853,-1.0523057,0.47889826,-0.41443518,-1.3750002,-0.6419401,0.80840075,0.95484686
485,1,MGS2,1.1268198,0.4264937,-0.8336084,-0.14018549,2.3205774,-0.5489844,0.3394863,0.5540405,0.7771862,-1.9564973,0.8883092,0.05487046,-0.08124995,-1.7192622,-2.0540602,1.8375793
486,1,MGS2,2.3688767,-0.9353937,0.9498034,-1.5822977,-0.57622755,-1.5000585,-1.4122585,0.99026674,-1.7340912,-0.93472505,0.3005278,0.43347028,-1.9477203,1.6559026,0.23995368,1.6530021
487,1,MGS2,1.132348,0.25520498,-0.26677573,-0.6681522,-0.6996098,-0.4085359,0.8254513,0.10397126,-0.9976661,1.9403384,-0.6086345,0.12296452,0.44399747,0.05033411,0.11118829,-0.15106797
488,1,MGS2,1.6835707,-0.3080077,1.3695451,-0.13520624,0.021716079,-1.1722435,0.56691575,0.5254074,0.056561183,1.6467665,1.1948117,0.56477726,1.960462,-0.17824426,-0.33246815,0.48536345
489,2,MGS3,-0.596062,0.65949994,0.15399548,-0.41424823,-3.0559914,-1.2525805,0.8851228,-0.98067343,-1.1348189,-1.7470753,2.4550605,-1.0729784,0.64006716,-0.40584877,0.09872939,-2.1686833
490,0,MGS1,0.76515645,1.7377713,-2.1053092,-2.187726,-1.0444309,-1.3300799,1.9442601,-0.90046704,0.03974197,-3.392083,-0.57374585,0.9072118,0.67077035,0.48464477,1.4459152,-2.500372
491,0,MGS1,-0.6485345,0.48222542,-1.0222166,-3.6029954,-2.2285542,-1.5409639,1.2664651,0.4005631,-0.4117749,-3.7539735,2.875367,-0.41878453,-0.6713855,-1.1587453,-0.08116309,-2.209629
492,2,MGS3,0.2132256,1.132359,-1.001354,1.2758273,-0.09409757,-1.7447,-1.0096866,-0.3183979,0.40364876,-0.98027307,0.16598901,0.5724067,0.41523257,0.39629743,1.0574174,-1.8383937
494,1,MGS2,0.750215,0.8085163,-0.3718893,0.84326315,-0.16733348,0.7402661,1.2527387,0.47305405,0.49261713,-0.024301214,-0.89843214,1.0004543,0.017029064,0.43372354,0.8299675,0.42843014
495,0,MGS1,0.7405034,0.3350927,-1.4832529,1.8346545,-1.5605774,-1.6981555,-0.87006956,-1.0239093,-1.6136768,-1.2570391,-2.3023314,1.3480021,2.4989104,2.44332,-2.306918,-2.4967332
496,2,MGS3,1.9441777,-0.5341135,0.3536482,0.272683,-0.52217793,-1.8221037,0.21085462,0.8799375,-0.12212727,0.23337093,0.47534573,-0.6678763,-0.10503365,1.0066564,0.77622175,1.022893
497,3,MGS4,1.2815403,0.79096615,-1.385546,0.010599507,-0.4238391,-0.706907,0.34451932,1.1996244,0.85170346,0.83828825,0.94179094,-0.76654357,0.32355595,0.21029592,0.91635895,1.4892615
499,0,MGS1,0.5935142,0.1973084,-0.43684435,1.4235433,0.67427266,-1.3191829,-0.49523687,-1.658268,1.0289565,1.3111755,-0.7800065,1.1344478,0.79905176,0.7471651,0.5950601,-1.8920711
500,2,MGS3,0.9132267,-2.1034148,-1.6826216,1.5040048,-0.22768717,-1.2268838,0.56330925,-0.09646671,-1.1184493,-0.7263037,1.3070889,1.0693911,1.1654005,2.079827,1.3181471,-2.537327
501,0,MGS1,0.3636704,-1.3114411,-1.3294004,1.5680494,-0.0071589733,-1.6369917,1.681704,0.89024365,-0.20320098,-2.262457,1.5605367,-0.5529582,-1.3329368,-0.23220196,0.64504707,-0.7498173
502,1,MGS2,0.92645395,-0.26959658,-0.3150997,0.3962702,0.36506993,0.284804,1.9995733,-0.6594715,0.44966128,-1.3306398,0.8920083,1.0667242,0.5406037,0.26173574,1.8618923,-2.1669803
503,0,MGS1,0.8030199,0.73835224,-1.0031857,0.6177824,1.262116,-0.84272003,-0.6674186,0.48270687,0.4225391,1.4305681,-0.15269566,0.66525376,0.789868,-0.21065533,0.058869597,-0.87801284
504,1,MGS2,0.89683235,-1.4303396,-1.8303726,-0.08487098,-1.5079541,0.08425729,0.29955375,0.403443,-1.7182983,-1.0612494,0.8403116,-0.18238743,-1.129942,0.71044916,1.4576713,-2.049892
505,1,MGS2,-0.2972399,-1.1949353,-0.41237986,-1.075673,0.17849739,-0.9840202,-0.1967552,1.1203479,2.213953,-0.9044334,2.370009,0.78102773,1.9309722,0.27924624,2.0792239,-0.08297631
506,0,MGS1,1.4238739,0.28690493,1.0318439,0.7242035,3.2405217,-0.8502418,0.67308265,-1.0652109,-0.507419,-0.051311024,0.5738629,-0.06193401,0.08905533,-1.3801403,0.044704605,0.31688643
507,1,MGS2,0.2969847,-0.45175055,0.24982385,0.73439837,-0.5692302,-0.56750184,-0.009941427,0.70881265,0.5129351,0.400253,0.7074103,1.1462921,0.27754605,0.022741068,1.3889707,-1.3588945
508,1,MGS2,0.58002293,-0.5514317,-1.0114055,1.0692427,-0.3540868,0.95315206,0.66853976,-0.33703697,-0.023630839,-0.39943737,-0.08009202,-0.3426146,-0.10224731,-0.63927877,0.8651861,-1.0379972
509,3,MGS4,-0.1372405,0.28693447,-1.5566916,1.0075816,-0.46533108,-0.49068508,0.44346148,0.14263166,0.16625465,0.025461271,0.18927896,0.9634558,-0.86551476,0.25859183,0.9344032,-2.4471025
510,1,MGS2,1.3056285,-0.010401782,0.3205994,-1.2071949,-1.7313983,-0.6589081,1.0694375,1.8466375,0.047340013,0.045475926,0.6572939,0.061419718,-1.633121,0.42716333,0.69007534,-1.6976522
511,2,MGS3,1.5461212,-1.1909406,-1.0864583,-0.5332394,-1.5653766,-0.9931016,0.46934325,1.125467,-0.9626469,-1.0478692,0.9855638,0.1293819,-0.40422103,1.8224343,0.5313862,-1.0612923
512,1,MGS2,2.972638,1.8339484,0.7499344,0.06891483,-1.3224636,-1.630902,-1.1325512,1.9673944,-1.6059518,-1.377548,-0.23116031,-0.39825192,-0.8044885,3.4776373,0.5489026,1.5891706
514,2,MGS3,0.7765764,-0.8752648,-0.23358582,1.3474275,0.17717867,-1.1307842,1.711049,0.47526386,0.4445374,0.45996884,0.0941836,-0.16072151,-1.9624474,-0.66081434,-0.96466607,-0.22927636
515,3,MGS4,1.2162277,-0.72804105,0.3137712,-0.32454994,-0.8069676,-1.0477446,1.7374706,2.418147,-1.1620541,0.104028076,-0.9474163,0.26716924,-1.236464,-0.5011419,-1.8210512,0.22587727
516,3,MGS4,1.4373723,0.2873586,0.81698734,-0.85328746,0.6640824,-1.8801113,0.017183077,2.2043378,0.18833461,-0.3559064,0.14949779,-0.04048049,-1.0938909,-0.31410998,-1.3805631,1.157422
517,0,MGS1,0.6482362,-0.6860137,-1.0556158,0.0704211,-0.5724453,0.5704877,-0.025632907,0.9612691,-0.6539087,1.4325438,0.86007744,0.119561605,-0.7010754,-0.8702358,-0.22706965,-0.8605919
518,0,MGS1,1.3210622,-1.822,-1.2226436,0.46271437,-0.004596562,-0.567438,0.64134216,0.14358222,-0.09327227,-0.40278575,-0.63228524,0.20210057,0.7564583,-0.29622212,-0.8102665,-0.67765725
519,2,MGS3,-0.11727959,0.6010144,-0.7328967,1.8579657,-1.8107529,-0.2917107,1.197779,1.0201571,0.56654173,1.1540196,0.728068,0.19404782,-0.47139034,-0.046019197,1.2951581,-1.1713798
520,2,MGS3,0.20313992,-0.89819276,-0.50830114,0.39950484,-0.5171349,-1.4187635,0.821934,0.1979727,0.55695957,-0.04519231,0.121902056,1.1014165,-0.48810676,-0.060630385,-0.0074252165,-1.9210238
521,3,MGS4,1.1331437,0.10616903,6.2005594e-05,-0.6733426,-1.483908,-0.32678482,1.2236159,0.63520646,-0.052375697,0.7986374,0.18944706,-0.43655542,-1.132587,0.428657,1.4484074,-0.94140005
522,1,MGS2,0.6122824,-0.21125968,0.9672198,-0.14692964,1.8855581,-1.0593684,-0.9175714,0.7122981,0.6950439,0.48666957,1.2564834,0.6443642,1.5237409,-0.3288642,0.3490339,-0.17934093
523,3,MGS4,2.73186,0.1717438,1.7712468,1.9110618,0.84844834,-3.0563014,-0.2970729,2.1075883,-0.7425239,0.18987466,-0.48563385,0.030249245,-2.8658361,2.3846872,-1.1936038,1.3063443
524,1,MGS2,-0.4273621,0.7805164,-1.8514619,-2.0061367,-0.6462445,-0.1426596,3.7060812,-3.4024336,0.044597548,-3.452109,1.7452427,0.9581101,-1.5787387,0.4532168,2.454448,-2.9556775
525,1,MGS2,-0.40079847,-0.17896459,-1.4838936,-1.7066427,-3.0964673,-1.5036049,2.4163125,-0.029517913,-1.128937,-1.2097349,3.1255193,0.22258022,-1.4664605,0.92819273,2.180827,-3.2158313
526,0,MGS1,0.55200374,0.13113287,-0.23813698,1.1092224,1.1003196,-0.7365329,-0.4581449,0.70394933,-0.7691452,0.5282839,-2.0330079,1.9757473,0.76323086,0.856227,1.0115237,-1.2259194
527,2,MGS3,0.525956,1.3218176,0.43546972,-0.54321057,-1.7798785,1.2077951,-0.07648326,-0.98818976,-0.81814015,-0.008103876,-0.674422,-0.031903334,-0.06661248,-0.7551248,-0.2083312,-0.64163214
528,1,MGS2,-0.85584885,0.5086036,-2.722792,-1.5679635,-1.18475,-2.0723577,1.2181711,-0.11736187,-0.46543276,-1.2892675,3.4410462,-0.19485728,-0.7902214,-0.29599068,2.1955075,-3.8873243
529,1,MGS2,-0.7464837,0.040898543,-0.7435505,-0.74420357,-0.7714749,-0.80348396,1.623297,0.22979896,-1.3555856,-1.0777465,2.054228,1.0433211,-1.1286902,0.63237596,2.328384,-3.409545
530,2,MGS3,0.4752929,1.0285335,0.49820873,-1.0837845,-1.4720925,-0.59099454,-0.3620786,0.70865554,0.30504835,1.059161,0.8552906,-0.04671889,-1.1857524,-0.031453315,-0.16831651,0.9755112
