sample_id,z0,z1,z2,z3,mgs_level
307,0.019617599,-0.0032084174,-0.022323303,0.004939516,MGS1
308,-0.019221175,-0.023312721,-0.019906033,0.008421852,MGS1
311,0.035875093,0.00518189,0.010438941,-0.0004125936,MGS1
313,0.0035843216,0.00071113557,-0.019881666,-0.020402536,MGS1
314,0.015270095,-0.03023408,-0.05497779,0.0051099965,MGS1
315,0.020723071,0.014686946,0.017129958,0.002031167,MGS1
316,-0.0059097297,0.016105194,-0.02444148,-0.0060728816,MGS1
317,-0.008754183,0.009524703,-0.0058509633,-3.0881725e-05,MGS1
318,-0.0012302957,0.011078108,0.021315068,0.013269846,MGS1
319,0.0152317025,-0.006544575,-0.00029388815,0.009661746,MGS1
320,0.010250937,-0.04202997,0.0063050017,0.0018582707,MGS1
321,-0.00656705,-0.0032520406,-0.0071338266,0.007733022,MGS1
322,0.0034263171,0.013154272,-0.023322694,0.013253578,MGS1
324,0.0030520223,-0.02437773,-0.024815902,-0.0005561253,MGS1
335,0.01780608,0.0338413,-0.0010461509,-0.008751097,MGS1
347,-0.00924873,0.001979027,-0.010633469,-0.024829973,MGS1
348,0.0046277083,0.0040026903,-0.008670773,-0.0065382225,MGS1
349,-0.012034263,-0.030776445,-0.026324034,0.019574258,MGS1
350,0.0012035519,0.018659506,-0.023850627,-0.008979018,MGS1
351,0.015038874,-0.07706329,-0.014664963,-0.025452454,MGS1
352,-0.019694272,0.04513002,0.0057172477,-0.013175289,MGS1
353,0.0005662255,-0.03755774,-0.007630609,-0.0146542145,MGS1
354,-0.0047185756,-0.06900783,-0.057832167,0.0122967,MGS1
355,0.018497955,0.008812081,-0.0115953535,-0.007573954,MGS1
356,-0.0051141903,-0.010428209,-0.019274402,-0.00041046273,MGS1
375,0.025882248,-0.019134812,0.0070783272,-0.008393078,MGS1
376,0.00058763847,-0.010525458,-0.004849285,0.004388434,MGS1
377,-0.021243997,0.008572791,-0.0045617037,0.016815078,MGS1
379,0.006208811,0.0075833313,0.00059785694,-0.013141173,MGS1
384,0.0014645606,-0.047003105,0.023749746,-0.0076354323,MGS1
386,0.01636326,0.021701444,0.009808913,-0.012700665,MGS1
389,0.001426056,-0.008401442,-0.014050677,0.012758978,MGS1
