sample_id,mgs_class,mgs_grade,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
435,1,MGS2,1.2602369,-3.778067,-1.4322447,0.44845128,0.26597852,0.052727416,0.717048,2.841906,-0.5879369,-2.6191275,-0.772799,-3.2942815,0.052576773,0.017021175,0.15592846,-0.7542366
436,1,MGS2,1.9450667,-0.2856045,0.42940843,-1.0081644,-0.3988274,-1.763178,-0.007253153,0.19607739,-0.829693,0.2484262,1.0807275,1.6551063,0.10523347,0.3899244,-0.012106907,-1.7935934
437,3,MGS4,0.6418723,0.2668715,-0.13030356,0.08156727,1.5986637,-0.6449536,0.775957,0.4965486,0.15281051,-0.441328,2.3719199,-0.29219106,1.9555107,-0.06735328,-0.39042902,-3.1187592
438,1,MGS2,0.6472973,-1.6038648,0.061946675,-0.5739247,-0.2469119,-1.3387527,1.5687108,-0.38229895,-0.66420275,-1.137223,1.0540166,-0.95434207,1.0014454,-0.020985335,0.8193717,0.40298057
440,1,MGS2,1.0722545,-0.51203316,0.41566882,-0.592795,1.9896102,-1.2127082,0.03520227,0.073746376,0.36211157,0.34485695,2.0782428,0.03242711,0.6037109,-0.06981012,0.5652598,-1.4513478
441,1,MGS2,0.20590995,-0.26844254,-0.51522183,-0.15881477,1.5631998,0.12616749,0.34764332,1.1084077,-0.2259888,-0.08253767,1.0920112,0.4166065,1.1251464,-0.5142783,0.17791364,-2.257577
442,1,MGS2,1.0378247,2.0680366,0.35135958,-0.5884505,1.3597269,-0.09078177,0.02698214,-0.11258987,0.4277927,1.707123,1.8913398,1.7048641,-0.17261472,0.10090293,-0.08034429,-0.82243675
443,1,MGS2,0.47888437,1.9645387,0.0759335,-0.1858965,0.5741334,-0.043202728,0.57048005,-0.1584523,1.4399871,0.41620508,0.87108296,2.0062988,0.2534811,-0.08142522,0.24460045,-1.4795454
445,1,MGS2,-0.24134701,-1.531726,-0.4384815,0.05590962,2.5876682,-0.33864978,-1.023489,0.8045147,1.175972,-0.42758128,-0.008265158,0.5832352,-0.7371571,-0.36842233,0.5901631,-0.858882
446,2,MGS3,0.25388488,1.1310506,-0.47999665,1.1278698,2.335562,0.5823937,-2.2364962,0.29235741,0.5640615,-0.19581696,0.26479182,1.3745444,1.2915444,0.09604706,0.24618238,-0.7908246
447,0,MGS1,0.45309702,-0.5926999,-1.3375474,0.2837714,1.8001912,1.1681232,-0.8945616,0.9358363,0.10572585,-0.46338522,1.0348848,-0.54006577,0.4654331,-1.0664936,-0.83720005,0.4852404
448,2,MGS3,1.972911,1.0765167,0.28824612,-1.4492269,-0.02759771,0.41187152,-0.013838286,0.92856747,-0.28870338,0.6601438,1.5971866,0.43037504,-0.06562292,-0.6141887,-1.5669744,-1.2206973
449,2,MGS3,2.3336756,-0.21142468,-0.9127942,-0.8265621,0.93488264,0.7431058,0.031896565,1.8174616,0.106606804,-0.81763124,1.0755397,-0.6665906,-0.7960103,-0.27658042,-0.9780435,-2.324684
450,2,MGS3,2.29986,1.9980235,-0.206047,-0.31667674,0.7727143,0.048738614,0.49751273,-0.23242454,1.0872929,-0.52496314,0.7990675,1.0516502,0.92915887,-0.02681425,-0.34056473,-1.3056343
451,3,MGS4,0.7705587,1.8849123,-0.59047985,-0.2727581,1.3171543,1.0301884,-1.3728665,0.13320337,0.39876702,0.8122623,1.714238,-0.037377927,0.53031296,-1.6364958,-0.6947537,0.4239621
452,0,MGS1,1.749474,1.218225,-0.9581348,0.4434255,-1.4790016,0.29331577,-0.057049807,0.39842087,-1.1567826,-1.4541007,1.3433523,-0.075687945,0.050939262,-0.55559224,-1.4330169,0.69576514
453,1,MGS2,2.500416,1.5313594,0.33074918,-0.9144052,1.0476106,1.5197988,-0.92897856,2.1391816,1.0465394,0.78137666,-0.16393682,0.12553501,0.18901804,0.6023975,-0.9070335,0.15216793
454,2,MGS3,0.5576632,0.1809896,-1.1116492,1.2772285,1.2262398,0.38619792,-0.98510957,0.81702054,1.7223722,-1.1123182,-1.1747832,1.4504,-1.0319928,-0.042984538,0.012322936,-1.934759
456,2,MGS3,0.90402853,0.2616338,0.6839822,-1.3360533,-0.45377916,0.38138324,0.011249759,0.10744369,-0.5275145,-0.028638454,0.46529582,-0.9418349,1.3951532,0.0041666515,0.1891614,1.9727293
457,2,MGS3,0.63923514,1.5146805,-0.50691897,-0.22026321,1.4827868,-0.06911243,1.4053053,-0.7070426,0.220381,-0.6060646,2.7552202,-1.2379543,2.3514373,-0.438326,-1.0031289,-0.48405895
458,2,MGS3,1.3770925,1.4498545,1.3918533,-0.8883345,0.018857876,0.36404616,2.090088,1.4172885,0.51867735,1.0819755,0.99220836,0.3772895,1.0656782,0.29916397,-1.3848517,-2.0001624
459,3,MGS4,0.49545407,2.227879,-1.2065673,1.019165,-0.0909206,0.6729926,0.31246033,-0.3122606,-0.7723741,0.25638047,1.2152475,-0.33443663,1.5896795,0.46968952,-0.5652496,-0.930446
461,2,MGS3,1.2201275,0.21843174,-0.56931055,-0.3679331,2.061324,0.102440625,0.7048835,0.17280732,0.040453143,0.15942986,2.6116316,-1.607851,1.2088215,-0.44896382,-1.2259303,-0.22849423
462,2,MGS3,0.7779497,0.65101075,-1.1538057,1.5289261,-0.3418621,-0.5308563,-0.91368186,0.72070575,-0.7440946,-1.2823069,-0.016984528,1.03046,0.47711542,-0.058482777,-0.9714995,-2.351915
463,2,MGS3,1.0088525,-0.40403756,-0.55372596,-0.19459839,2.2439208,-0.3505914,-0.29299915,0.9262582,-0.08679543,-0.40151432,1.7367694,-0.8696303,0.5998456,-0.50095433,-0.65931994,-1.4483407
464,2,MGS3,2.33177,2.0672553,-0.9044978,-1.7090298,1.5697619,0.40124825,1.1528368,-0.18855706,-0.26824024,0.9033428,2.6889796,-1.1983986,0.46481186,0.17879978,-1.4255683,-0.66072446
465,1,MGS2,2.347359,0.13286884,-0.9006648,-0.36180213,1.1409336,2.0124476,-0.7286261,2.2180452,0.0458855,0.08426683,0.16834018,0.2929863,-0.7160657,-0.24454497,-1.0604402,-1.088362
466,0,MGS1,-0.37284884,-3.2253828,-0.09769568,0.2853058,-1.0301129,-1.4289721,1.600733,0.62875664,-0.36547154,-0.5197307,-0.8340301,1.5632664,-0.27958974,1.3553692,0.9477975,-2.1765628
467,2,MGS3,1.5962347,2.0255516,-0.13532315,0.7258487,1.6439825,-0.6837502,0.30470034,-0.33126295,0.7427783,0.2849713,1.5735753,1.238021,1.0888633,0.21263877,-0.033887457,-2.2700715
468,0,MGS1,0.11700396,1.1687801,0.094484806,-0.99251324,0.9763492,0.2920471,-0.09028079,-0.11005796,0.22528453,1.4080819,2.414837,-0.072285436,0.9913182,-1.0329137,-0.9308854,0.21388339
470,1,MGS2,0.3380678,-2.3505037,-0.4665301,-0.25632355,-1.3287715,-0.05723217,0.18435912,0.85679704,-1.4785869,-1.8950384,1.1587561,-0.69633895,0.45032644,-1.2418698,-0.074281126,-0.18069598
471,1,MGS2,1.563058,0.100957155,0.26691577,-0.02613498,2.050558,-1.3802589,-0.17263608,-0.21120638,0.049878206,0.51341903,1.9215298,0.27303484,0.88104683,-0.80871993,0.47858724,-0.8374804
473,3,MGS4,1.3630344,2.496148,-1.0705584,0.022927577,1.963785,0.58649963,-0.5666503,-0.59733456,1.0989226,1.8464184,1.1416188,0.81399715,0.3225879,0.23224522,-0.4507277,0.32272628
474,2,MGS3,3.0460715,1.9909531,0.89212346,-1.558543,0.38035795,0.065604195,-0.3615917,-0.008727053,-0.271911,1.0915743,1.887043,1.5678484,0.36133626,-0.1882255,0.1325756,-0.85437757
475,2,MGS3,2.8768852,0.75338906,-0.6446316,-0.06159181,1.1893086,0.28055656,-0.12250435,1.0887983,-0.23386163,-0.23690489,2.3207364,-0.68395835,0.004613214,-0.4854551,-1.4068724,-1.8240349
476,2,MGS3,1.812624,-1.5610733,-0.40802684,0.033174716,0.26882762,-1.3558546,0.0824204,0.22307014,-1.0734379,-1.155394,0.9500077,-0.47747865,0.7458464,-0.49282625,1.1860924,-0.5868
477,3,MGS4,0.4679925,-0.6472056,-0.2941858,0.39815465,1.7442119,0.013081583,-2.304632,1.4805591,0.26316372,-0.7279596,0.9616626,0.6990614,-0.010075022,-0.17429553,0.1302217,-1.0052732
478,2,MGS3,0.85714644,1.5175444,-1.1448674,0.49139592,1.4546607,0.84512144,0.7059454,-0.019806106,1.6107397,0.19226812,-0.19007157,-0.31455535,0.622634,0.8922631,-0.2000387,-1.1203185
479,1,MGS2,2.5583565,-0.3423335,-0.6089381,-1.2611554,-0.87969553,0.9072638,0.42965338,1.13683,-1.5924615,-0.84292775,0.8850113,-1.0959079,-0.18795787,-0.069392085,-0.38796535,-1.4066665
480,0,MGS1,-0.08909984,-3.1607761,-1.0025105,0.3153051,0.2948422,-0.290234,-1.4701614,1.4129088,-1.1687149,-1.884776,-0.6884463,-0.47242242,-0.29719278,0.6055659,0.92842424,-0.4417443
482,2,MGS3,2.2048948,1.6487558,0.62216747,-1.716978,-1.2734714,-0.48308584,1.2887602,-0.87299585,-0.9354301,0.9610009,1.8182032,0.100426205,0.784816,0.011475772,0.2894048,0.14384978
483,2,MGS3,-0.0017091173,-2.555955,-0.51130617,1.1902499,1.8645151,-1.4127927,-0.043421168,1.3031144,1.423318,-2.4393826,-0.47068447,0.2192237,0.35928681,0.086608425,0.4467555,-2.957584
484,3,MGS4,0.2631124,3.1535807,-0.45536047,0.32719105,1.1600002,0.5312477,-0.39550787,-0.90888816,0.5599207,1.5515397,2.2980797,0.5932789,2.488597,-1.0800192,-0.6497064,-0.42694914
485,1,MGS2,2.7291775,-0.63078994,-0.44026756,0.7599862,1.7080604,-0.8626698,-0.1362391,1.2928137,-0.19871393,0.5376883,-0.008263797,-0.9459512,2.0346959,-0.40083632,0.44774383,0.7068778
486,1,MGS2,1.1410203,2.3043308,-1.8520463,1.8340019,2.3009589,0.24967413,-0.8968432,0.4414803,0.64412767,-0.1358434,0.65868133,0.967595,0.42420825,0.2642633,-1.2411288,-1.9929758
487,1,MGS2,3.3382137,0.65161073,0.5911466,-0.7969725,0.29956588,-0.62555003,0.5927415,0.2713731,0.16540018,-0.37659246,1.5844206,0.87484103,-0.01127555,-0.27782017,-0.6948123,-0.650081
488,1,MGS2,0.26577815,0.3648454,-0.059943035,-0.28537655,-1.4965332,0.45800343,0.34324715,0.33757925,-0.41694045,-0.7957676,0.06846807,0.23229499,0.14269122,-0.08683941,-0.9410977,-1.5816168
489,2,MGS3,0.60704017,0.7905828,-0.22145243,-1.718268,0.33705336,1.6834583,0.71446234,0.7382707,0.44671014,0.97568935,1.8154718,-0.21467909,-0.89196396,-0.11653614,-0.8832299,-1.1468365
490,0,MGS1,-0.97857153,-1.3840239,-1.0426606,1.0342675,0.089213654,-0.20276926,0.7682192,0.23840417,1.165055,-1.2502803,-0.37970397,0.30977625,-0.61405605,1.9739008,0.2330774,-2.316849
491,0,MGS1,-0.11348358,1.9326993,-0.29595563,0.5316311,1.208709,0.7242909,0.609864,-0.21969517,1.7673624,0.81496197,1.5031538,1.3944858,0.060865432,0.34355894,0.25923437,-1.3388605
492,2,MGS3,0.3397139,-2.9401445,-1.4753542,0.59315085,0.6177391,-0.8348032,0.6100948,1.4369496,-1.1432219,-1.8728707,1.5697745,-2.7077394,0.447594,0.24457742,0.15030137,-1.5023509
494,1,MGS2,-0.61937284,-0.3186528,-0.721779,-0.24647745,-0.05359963,0.35543585,-0.7612595,-0.044852354,-0.5420629,0.17400916,1.0245959,-0.8804095,0.73425245,-0.99766815,-0.5029157,0.6095309
495,0,MGS1,0.5331485,-3.7176845,-0.70379406,-0.1391915,-0.936911,-0.846016,0.6853238,1.2487253,-0.8653085,-1.087679,-0.86761343,0.30135342,-1.8245312,0.90092194,1.2239296,-1.1405718
496,2,MGS3,3.018998,1.0461167,-1.4264454,0.9038292,2.280388,-0.25497195,0.00460053,0.6794472,-0.4359622,-0.24070027,2.2391834,-0.68190694,0.6793222,-0.030684348,-1.8934351,-1.2599428
497,3,MGS4,0.24661872,1.941988,-0.48541093,0.8563542,1.7889117,0.5817442,-1.0123241,-0.090328984,0.8313968,0.3179677,1.2641735,0.45905277,1.6898143,-1.4346486,-0.2694763,-1.2184217
499,0,MGS1,0.6918674,-3.855858,-0.8297174,0.0023061144,-2.1227763,-0.68738973,1.2180479,1.9037658,-1.5544791,-1.862709,0.5277449,-0.989956,-0.8744178,0.012765482,-0.71062875,-1.4153055
500,2,MGS3,-1.1076264,-1.7653621,-0.5468173,0.16366978,-0.7022428,-0.30179983,1.4368893,0.43912807,-0.39468524,-1.165731,0.68305516,-1.052653,1.3711598,-0.17392243,0.17216726,-1.2774049
501,0,MGS1,1.8385042,0.7676102,0.055514093,-0.3022047,1.7303048,-1.2312524,0.38964152,-0.6337922,0.59905756,0.20819266,2.3501318,-0.18082754,1.8183016,-0.33575898,-0.08140504,-0.10186188
502,1,MGS2,-0.92189896,-1.0343647,0.4796703,-0.31035253,-0.7407825,-0.18222229,2.0217855,0.36142874,-0.589449,-1.3985844,1.7875268,-1.2450185,1.2704263,-0.10592988,0.4859786,-2.0781825
503,0,MGS1,0.027159933,-2.1475954,-0.5582572,-0.21008626,-0.8215198,-0.3816077,0.37409225,0.95807153,-1.3191398,-1.1061795,1.2982153,-1.1022645,0.36266246,-1.18997,-0.11708408,-0.18690048
504,1,MGS2,-0.36413962,0.54034287,0.18084206,-0.8043702,2.1832573,-0.68564504,0.1711719,-0.672492,0.66363895,1.8799847,1.6241552,0.55778915,0.65457207,-0.18441367,0.51683617,0.07958485
505,1,MGS2,0.5147822,-0.46410862,-0.19724065,-0.46769744,0.8677906,0.018501038,0.81632346,0.65719754,-0.17808731,-0.47658333,2.6852286,-1.210896,0.6469925,-0.25221232,-1.5119904,-0.10434628
506,0,MGS1,0.5911127,-2.6644952,0.049169,-0.39827144,-0.86231744,-2.068748,0.044685334,-0.11563642,-1.5516292,-1.906415,0.023181036,0.5054464,-0.05612305,-0.3316303,0.8183919,-0.0059878747
507,1,MGS2,-0.067813404,-0.80570555,-0.26573443,-0.6065436,1.090893,-0.15561558,0.13717687,0.81097525,0.052975357,0.25520018,1.9594141,-0.34244785,0.38407704,-0.61747116,-0.9688078,-0.95341
508,1,MGS2,0.16385533,-0.6391447,0.7212814,-1.5409656,-0.66727376,-0.15931682,-0.46519896,0.11040248,-1.2038202,0.12844463,0.8372372,-0.21077916,0.58635837,0.26508832,0.2964662,0.62900305
509,3,MGS4,-1.3218634,-0.69853824,-0.39095533,0.388205,-1.0793425,-0.2419844,1.1959577,0.13716708,-0.38145453,-1.2346327,1.1806663,-0.68397206,1.4626886,-0.5198146,0.09501909,-0.96360016
510,1,MGS2,1.2294792,2.2910628,-1.0869735,0.21588635,0.0798887,-0.10815922,0.2660464,-1.0686371,-1.0308503,1.0840958,2.4838147,-0.23387888,1.0401316,-0.09919295,-1.5782105,0.5980023
511,2,MGS3,0.56243706,1.9239658,-0.96429574,0.7630132,1.8688177,0.583852,-0.50128436,0.675956,0.4536674,0.35978743,1.510318,0.75336796,0.6348832,0.30467293,-0.78742844,-2.5702634
512,1,MGS2,1.3626912,2.1015,-2.7429237,1.7133007,0.9047787,0.22977842,-1.6605928,0.029452559,-1.0676968,-0.036173575,1.1181678,-0.62920654,0.2102482,-0.5781021,-0.23970765,1.2528685
514,2,MGS3,2.0158887,1.7955835,0.4150705,-0.5940347,-2.441805,-0.4584328,0.37253422,0.027072135,-1.9619545,-0.49633732,2.7221842,0.73529243,0.46314272,-0.99273586,-1.3812985,0.032166213
515,3,MGS4,1.2434946,2.7760184,-1.4825586,1.0058683,1.0851579,-0.10937604,-0.48581895,-0.69032204,-0.22753862,0.8513448,1.223725,0.754605,1.9299372,-0.37895307,-0.88875616,-1.1696712
516,3,MGS4,1.9234859,1.4660704,-1.6209817,1.5164927,2.517592,-0.453248,-1.1918459,0.5837056,-0.28773412,0.70410246,1.8948895,0.5624646,0.008134365,-0.42604318,-1.7550052,-1.2634846
517,0,MGS1,0.6695961,1.4680668,0.010076579,-0.77809376,0.43282273,0.68308544,1.6341888,-0.280462,0.8364379,-0.075118706,2.061026,-0.6390353,2.225118,-0.99471533,-1.2950653,-0.44454166
518,0,MGS1,1.4558395,-0.23639165,-0.18658824,-1.4943745,-2.604024,0.080928124,1.1676029,0.5571199,-1.5870286,-1.1670251,1.0177234,-0.20213549,0.07625957,-0.16462953,-1.2223783,-0.016712252
519,2,MGS3,0.51849294,1.1905382,0.3187555,-0.54343927,1.0093155,0.4967498,-0.6787622,0.5353335,-0.51166147,1.1512827,2.4235826,0.74743026,0.74144244,-1.3536962,-0.31261384,0.05697489
520,2,MGS3,1.0631576,-0.57448715,-0.36172667,-0.4535327,-0.7635153,-0.21739507,0.87656826,1.1754429,-0.89695126,-1.1844788,1.4891216,-0.039563645,-0.10866202,0.17711169,-1.4224331,-1.3175553
521,3,MGS4,0.6833034,2.48638,-0.4700575,0.09706662,0.7273831,0.31359294,0.4117268,-0.062036768,0.38054445,0.7407515,1.5762503,0.97827476,1.2857661,-0.1356454,-1.249055,-1.9042984
522,1,MGS2,0.6062724,-1.9886466,-0.49795198,-0.1731184,1.2372782,-0.83527976,0.49507463,1.291391,-0.120900616,-0.7289382,1.5605563,-1.6149089,0.5373625,-0.43623596,-0.83519596,-1.3220431
523,3,MGS4,2.3453872,0.87578344,-1.4892533,2.4099462,2.8195353,-1.8060596,-2.2605045,1.2428545,-0.39605734,0.37535015,1.0074413,0.94899386,0.16705899,0.9712178,-1.4449337,-1.1705763
524,1,MGS2,-0.5392434,-0.6454762,0.5234073,0.0950861,-1.4377718,-0.830827,2.1646876,-0.5398625,0.07522527,-0.26619872,0.8737539,0.685962,0.7951312,0.7207933,0.62815446,-1.7063296
525,1,MGS2,0.29484412,1.4314051,0.13236678,-0.692777,1.5631005,-0.7832844,0.5868619,-0.7175813,0.6253227,1.0227959,2.794315,0.45105886,-0.6807987,1.028029,-0.49649778,-0.6589538
526,0,MGS1,-1.0632707,-3.0286884,-1.4549651,1.1653821,-0.4764286,-0.7418669,0.40075114,1.4977407,-0.766664,-2.6422613,-0.3373213,-0.86280096,1.0890195,-0.4117815,0.3815972,-1.6733795
527,2,MGS3,0.5462696,0.6092839,-0.38307753,-0.5576879,0.78258294,1.6929055,-0.74487114,1.0433106,1.3223033,-0.2709712,-0.3115753,0.6388652,-0.2196699,0.73616743,-0.4766317,-1.5288748
528,1,MGS2,-0.8547997,-0.68643993,0.48648387,-0.7597635,-0.3709048,-0.876616,1.4633119,-0.40784484,-1.2652766,0.58836913,2.7514012,-1.3049352,1.0547085,-0.4583529,-0.16121565,0.054706767
529,1,MGS2,-0.6405338,0.10143868,-0.29051328,-0.3527122,-0.92628807,-0.22537044,2.7328033,-1.0430477,-0.60382754,-2.0846965,2.4532747,-1.9215813,1.8372463,-0.0031531416,-0.35291398,-0.29445806
530,2,MGS3,1.6101509,2.3281238,-1.0075132,-0.49670488,1.0839303,0.64415514,-0.45857,0.21640871,0.09860286,1.1725003,1.8116113,0.36978912,0.3053213,-0.6974882,-1.6058769,-0.39236173
