sample_id,z0,z1,z2,z3,mgs_level
364,-0.029794935,-0.04257722,0.026597291,-0.018083703,MGS4
383,0.015355125,0.0069457106,-0.009481262,-0.0029094834,MGS4
388,0.0029627755,0.07118574,0.012008458,0.022769185,MGS4
397,-0.037901,0.022978727,-0.007975653,0.0028972398,MGS4
403,0.04279521,-0.009113379,0.008896917,-0.007734468,MGS4
411,-0.022136856,-0.16024758,-0.012636352,0.008049742,MGS4
416,-0.0057237223,-0.08534084,-0.011334881,0.016277175,MGS4
417,0.0092639625,-0.06672658,-0.04336974,-0.015969763,MGS4
419,-0.0017069243,-0.16879144,0.002166748,-0.009089466,MGS4
420,-0.029364606,-0.06359521,-0.015884802,0.02634208,MGS4
428,-0.0031624548,-0.52358776,-0.028201498,-0.072187714,MGS4
437,-0.04317162,-0.0048852824,-0.01850928,0.010406343,MGS4
451,-0.01616038,-0.026578188,0.014535718,0.0023038294,MGS4
459,-0.013121005,-0.07995181,-0.019502964,-0.012337638,MGS4
473,0.024604708,-0.051125206,0.009435222,-0.0011754278,MGS4
477,0.004180856,-0.039129946,0.039133273,-0.033044033,MGS4
484,-0.012917519,-0.0797295,-0.020140722,0.013450168,MGS4
497,-0.018712737,-0.093514025,-0.009099342,-0.005836224,MGS4
509,-0.012405366,0.08382636,0.010868214,-0.005652991,MGS4
515,-0.022151632,-0.18776134,-0.016035445,-0.029261278,MGS4
516,-0.0021760948,-0.24507822,0.016328521,-0.039840788,MGS4
521,-0.02906345,-0.05930128,-0.011772491,0.027392522,MGS4
523,0.018991053,-0.4512495,0.024117991,-0.04559102,MGS4
