sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
157,0.0060109124,0.04536903,0.06216098,-0.031788427,-0.070781104,-0.017819071,-0.035720635,-0.07971668,0.029922055,-0.020813452,0.097528115,-0.07150737,0.12331451,-0.022621468,0.033919003,0.07041442,MGS4
160,-0.049225777,-0.108502954,-0.12673795,0.06699651,0.110194795,0.08635096,0.06510459,0.18970262,-0.030306874,0.004247041,-0.18015343,0.13300376,-0.22610515,0.03977958,-0.03878684,-0.14173476,MGS4
178,0.028079923,0.0742477,0.12089627,-0.0472772,-0.07432683,-0.051707536,-0.046501018,-0.12381697,0.005257467,-0.015127134,0.12886657,-0.066000864,0.19286627,-0.02554981,0.04074505,0.111708194,MGS4
198,0.047084752,0.08528197,0.118694365,-0.049573816,-0.09309512,-0.072447725,-0.05702086,-0.19090284,0.038355604,-0.009566927,0.16330051,-0.12924013,0.25493774,-0.02620212,0.046712358,0.13664515,MGS4
203,-0.034878124,-0.06463264,-0.11522648,0.06750327,0.10028583,0.03628626,0.063706875,0.15377268,-0.0033509284,-0.00825937,-0.17360535,0.09820122,-0.21396202,0.040818885,-0.03797464,-0.09271462,MGS4
209,-0.0045056175,-0.0061636847,-5.5956654e-05,0.006236637,0.0053945165,0.020953696,0.006571101,-0.0015202872,0.00033456832,-0.01898811,-0.007739842,0.00827126,-0.019267324,0.0060796347,-0.015736252,-0.012582495,MGS4
223,0.030667532,0.06372237,0.07161724,-0.02964585,-0.061282575,-0.040345334,-0.055909738,-0.11353794,0.0151484925,0.0125300195,0.10734248,-0.10196473,0.12529089,-0.016452849,0.026691232,0.09270746,MGS4
224,-0.030233756,-0.079541385,-0.11128017,0.049745034,0.10078226,0.056953616,0.052939933,0.14642626,-0.03290291,-0.015081879,-0.16590914,0.10666888,-0.23857483,0.03739232,-0.065802395,-0.100962706,MGS4
226,-0.030599318,-0.040743593,-0.05591405,0.027601311,0.007485494,0.0004347889,-0.017693557,0.06689271,0.005761236,-0.00058886246,-0.049235836,0.02279127,-0.067429274,0.0013210066,-0.0029498767,-0.03941719,MGS4
228,0.041126866,0.031273775,0.043997187,-0.050254826,-0.02624198,-0.05855334,-0.001276857,-0.038789578,0.021222757,-0.019912178,0.083137974,-0.023354635,0.09748188,0.004097322,0.02456905,0.030712184,MGS4
232,-0.02329803,-0.08167042,-0.07235,0.03594488,0.06914349,0.0667899,0.041916378,0.12584612,-0.038545944,0.0070562037,-0.13783175,0.07992018,-0.17459765,0.035678104,-0.035286296,-0.10063196,MGS4
234,0.030278835,0.08144589,0.1266707,-0.06534595,-0.10543173,-0.07623317,-0.054763135,-0.14355172,0.03587865,-0.021324309,0.1787632,-0.10360787,0.21322131,-0.04283204,0.056877404,0.109224,MGS4
249,0.035781745,0.048372947,0.07624545,-0.03324457,-0.059796102,-0.04758076,-0.03283822,-0.10108629,0.031739794,-0.01517465,0.09026206,-0.075664,0.14750591,-0.00070640445,0.034819905,0.06406506,MGS4
253,-0.020835664,-0.047361176,-0.086512834,0.047176085,0.04762663,0.04097992,0.05145332,0.09311791,-0.0031092167,-0.018994484,-0.10543393,0.06697979,-0.14781493,0.043215245,-0.022008196,-0.08659854,MGS4
270,0.019048959,0.033873804,0.06819291,-0.02916248,-0.067991845,-0.056788716,-0.030886311,-0.10347928,0.028979303,-0.0087624295,0.09173917,-0.052207254,0.13120118,-0.029623674,0.03835071,0.06346108,MGS4
272,0.030569192,-0.013665328,0.017997518,-0.014816079,0.010877714,-0.0030939635,0.020439794,-0.020938758,-0.03240363,-0.010711064,0.010366242,-0.002161928,0.0052206405,0.008260896,0.0051116133,0.013116831,MGS4
280,0.044065688,0.09228191,0.123424545,-0.070280716,-0.07134056,-0.04792011,-0.005703226,-0.16553411,0.019893417,0.017850062,0.14601755,-0.08561442,0.2179581,-0.0414914,0.013956372,0.103512004,MGS4
284,-0.008599971,-0.04044289,-0.059414417,0.024285277,0.07179775,0.03946415,0.048289496,0.09416877,-0.031321567,-0.0071936995,-0.120472096,0.051668383,-0.13431653,0.04606794,-0.028000645,-0.057832453,MGS4
294,-0.124081805,-0.2353568,-0.31171235,0.118148625,0.2990163,0.16920027,0.20184542,0.41226327,-0.061509013,-0.012578691,-0.4471614,0.3432663,-0.6283421,0.13354483,-0.10617921,-0.34294876,MGS4
300,-0.01198508,0.029617094,0.04618849,-0.033990204,-0.0613951,-0.04003221,-0.0424023,-0.086567186,0.02447644,0.003681846,0.08293056,-0.06736532,0.10804552,-0.015131864,0.022641826,0.055056088,MGS4
302,-0.008942199,-0.010687152,-0.013488109,0.010246291,0.030061131,-0.0018379524,0.0075801695,0.0177061,0.0062905625,-0.007036033,-0.026029214,0.024682634,-0.05102423,0.0072297323,-0.013239653,-0.031311195,MGS4
334,-0.047736347,-0.08882119,-0.11851159,0.074699365,0.106300615,0.07120249,0.0692236,0.18296713,-0.025116416,0.005254673,-0.20544297,0.116815925,-0.2729319,0.034565985,-0.053628787,-0.13764924,MGS4
364,-0.03600428,-0.03924557,-0.044799034,0.019418199,0.026439125,0.027808093,0.040769376,0.08115539,-0.0011712089,0.006914093,-0.09273555,0.09001163,-0.1189575,0.0011644736,0.0039427057,-0.07376979,MGS4
383,-0.0058786105,0.008889838,0.00727731,-0.007748511,0.0076297726,-0.0049203266,0.0248549,-0.0008720681,-0.0068905083,-0.008363545,0.016878482,0.018164646,0.0050574336,0.030181391,-0.0050129564,0.009685634,MGS4
388,0.03498456,0.0673002,0.09291464,-0.03397341,-0.08020081,-0.028516421,-0.05881629,-0.13730162,0.019670079,0.005837256,0.15849599,-0.07483066,0.18217677,-0.04093323,0.026430022,0.08756129,MGS4
397,0.0061526187,0.022179848,0.03220991,-0.018028626,-0.0045469985,0.018648911,0.0014421775,-0.013810091,-0.04039046,0.014893301,0.032954328,-0.023392342,0.049877997,-0.014741223,0.002246714,0.022598878,MGS4
403,0.0035321862,-0.027884208,-0.042759247,0.029874729,0.053815804,0.038929515,0.046392016,0.06732096,-0.0075896587,0.007856778,-0.060432404,0.03238278,-0.09699441,0.038377717,-0.025022328,-0.04976851,MGS4
411,-0.06718106,-0.1489279,-0.21084626,0.15221317,0.16709687,0.09047053,0.1027761,0.29472387,-0.028042296,-0.00023174495,-0.30304155,0.16393173,-0.41294077,0.081922576,-0.06371552,-0.1893165,MGS4
416,-0.052245326,-0.09727937,-0.10663872,0.065020844,0.08013936,0.035886854,0.023070253,0.08459535,-0.03656313,0.0013592185,-0.13085544,0.069660485,-0.20060194,-0.0024778247,-0.046591762,-0.06909456,MGS4
417,-0.040469036,-0.058876973,-0.12605517,0.04292248,0.08681255,0.044609692,0.049291167,0.13683882,0.0016400423,0.009703244,-0.14988601,0.0910097,-0.19244924,0.034070104,-0.034416337,-0.088181585,MGS4
419,-0.054386865,-0.112963334,-0.19247295,0.101367086,0.13280596,0.09709235,0.07848034,0.24437548,-0.04612779,-0.018872872,-0.2706364,0.15240939,-0.35081744,0.056993395,-0.0822402,-0.15874186,MGS4
420,-0.021280507,-0.031857863,-0.036908876,0.037308928,0.04188308,0.014469378,0.030511603,0.058984943,-0.017140096,0.015259261,-0.06977918,0.02800935,-0.08118821,0.02162045,0.00018248335,-0.048589762,MGS4
428,-0.1364967,-0.36773223,-0.493344,0.15325537,0.42344654,0.23152085,0.3085606,0.63952297,-0.13254422,-0.01454542,-0.7474871,0.46079555,-0.98427993,0.20865119,-0.1415955,-0.44784522,MGS4
437,-0.025616527,-0.012368284,-0.026143275,0.017669942,-6.679725e-05,0.009036318,0.012683317,0.018172456,0.025591122,-0.011981485,-0.02922152,0.015690215,-0.020054497,0.004218137,-0.011283067,-0.011685955,MGS4
451,-0.054352757,-0.045952763,-0.07448784,0.031604975,0.045357488,0.04870621,0.028675508,0.12714835,-0.0038936418,-0.019655185,-0.12999538,0.057776406,-0.16618833,0.023087664,-0.029104907,-0.060994875,MGS4
459,-0.07000638,-0.07558721,-0.0918183,0.049426552,0.06701591,0.061581925,0.078504495,0.13395628,-0.041659176,-0.0058386354,-0.14384028,0.108129695,-0.18721965,0.04716102,-0.033844817,-0.10878836,MGS4
473,-0.024055421,-0.061171267,-0.10877136,0.049429767,0.071651526,0.031602368,0.03283024,0.100970656,-0.012694674,0.015860993,-0.13561976,0.05892004,-0.16346523,0.026477652,-0.0437276,-0.07651264,MGS4
477,-0.056003034,-0.058036696,-0.12845996,0.06127826,0.10081,0.05277261,0.03218594,0.13232216,-0.01643473,0.010193327,-0.16746163,0.10058816,-0.19495085,0.03362856,-0.054238547,-0.08652829,MGS4
484,-0.03223344,-0.08147442,-0.10489487,0.04760167,0.07063823,0.051898234,0.04833677,0.10420181,-0.0006962493,0.017076075,-0.14579692,0.06949358,-0.17976552,0.045417607,-0.01863759,-0.09867064,MGS4
497,-0.05544934,-0.10006343,-0.13907374,0.06392259,0.10100774,0.06423297,0.05119449,0.20529391,-0.030618045,-0.015550295,-0.19555473,0.11950855,-0.22390175,0.049548797,-0.025840994,-0.12801708,MGS4
509,0.055647846,0.07289082,0.11230449,-0.05854265,-0.098987296,-0.07471917,-0.05553674,-0.15312532,0.020284696,-0.011120687,0.15680821,-0.10119893,0.2146115,-0.016955659,0.04977219,0.106027976,MGS4
515,-0.074353755,-0.15919338,-0.21653786,0.08830913,0.20636967,0.1242883,0.12722437,0.30304378,-0.04967595,-0.020416487,-0.29313377,0.23752879,-0.44779676,0.11168144,-0.08297339,-0.21539055,MGS4
516,-0.106994614,-0.2237888,-0.29479232,0.16714945,0.27234375,0.15335977,0.16385846,0.4184261,-0.06702086,-0.0046511693,-0.4750118,0.2806282,-0.6371645,0.14554268,-0.1271439,-0.25695232,MGS4
521,-0.032871768,-0.057406213,-0.07043308,0.059892137,0.056674294,0.03396073,0.03772816,0.10718437,-0.010282974,-0.0040555215,-0.12431402,0.051892184,-0.14370257,0.02237503,-0.0060963407,-0.07887821,MGS4
523,-0.12761831,-0.28517178,-0.5062883,0.24757643,0.36414158,0.18826549,0.22340724,0.6015933,-0.110764734,0.032936677,-0.7252224,0.41704184,-0.89820564,0.12929997,-0.15461831,-0.37786654,MGS4
