"gene","frequency"
"ITCH",1
"ITGB3",1
"ITSN2",1
"JMY",1
"JTB",1
"KANSL2",1
"KAT5",1
"KATNBL1",1
"KAZN",1
"KBTBD6",1
"KBTBD8",1
"KCNC1",1
"KCNJ10",1
"KCNJ12",1
"KCNJ9",1
"KCNK3",1
"KCNQ2",1
"KCTD17",1
"KCTD3",1
"KDR",1
"KDSR",1
"KIAA0319L",1
"KIAA0513",1
"KIAA0586",1
"KIAA0895L",1
"KIAA1462",1
"KIAA1468",1
"KIAA1551",1
"KIAA1671",1
"KIAA1715",1
"KIAA1958",1
"KIF1BP",1
"KIF21A",1
"KIF3A",1
"KIF5C",1
"KIRREL",1
"KLC2",1
"KLF10",1
"KLF9",1
"KLHDC8A",1
"KLHL17",1
"KLHL36",1
"KLHL7",1
"KMT2E",1
"KMT5B",1
"KMT5C",1
"KNTC1",1
"KPNA3",1
"KPNA4",1
"KRBA2",1
"KRIT1",1
"KRR1",1
"L1CAM",1
"L3MBTL2",1
"LAMC1",1
"LAMTOR5-AS1",1
"LANCL2",1
"LAPTM4A",1
"LAPTM4B",1
"LARP6",1
"LCORL",1
"LDLRAD3",1
"LEO1",1
"LHFPL2",1
"LIF",1
"LIMK2",1
"LIN7C",1
"LINC00467",1
"LINC00648",1
"LINC00667",1
"LINC00680",1
"LINC01057",1
"LINC01278",1
"LINC01535",1
"LINGO1",1
"LIPA",1
"LITAF",1
"LMAN2",1
"LMBRD2",1
"LMF2",1
"LMO4",1
"LOXL3",1
"LPGAT1",1
"LPL",1
"LRP10",1
"LRP8",1
"LRRC58",1
"LRRC8C",1
"LRRN3",1
"LSM14A",1
"LSM3",1
"LST1",1
"LUCAT1",1
"LYPLA2",1
"MAF1",1
"MAFF",1
"MAGED1",1
"MAGI1",1
"MAGI2-AS3",1
"MAN2A2",1
"MANEA",1
"MAP1A",1
"MAP1S",1
"MAP2K2",1
"MAP3K11",1
"MAP3K6",1
"MAP3K7",1
"MAP4K3",1
"MAP4K4",1
"MAP4K5",1
"MAPK10",1
"MAPK12",1
"MAPK6",1
"MAPK8",1
"MAPK8IP3",1
"MAPRE2",1
"MARCH5",1
"MARCH6",1
"MARK4",1
"MAST1",1
"MAT2B",1
"MATR3",1
"MBLAC2",1
"MBOAT2",1
"MCF2L2",1
"MCOLN1",1
"MCTS1",1
"MDGA2",1
"MDH2",1
"ME1",1
"MEAF6",1
"MED12L",1
"MED15",1
"MED16",1
"MED21",1
"MED22",1
"MED28",1
"MED8",1
"MEGF10",1
"MEGF9",1
"MET",1
"METTL7A",1
"METTL9",1
"MFSD14A",1
"MGAT4A",1
"MGAT4EP",1
"MGAT5",1
"MGLL",1
"MIA3",1
"MIB1",1
"MIER3",1
"MIF4GD",1
"MINA",1
"MLC1",1
"MLF1",1
"MLLT11",1
"MLLT3",1
"MLST8",1
"MMADHC",1
"MMGT1",1
"MMP14",1
"MMS22L",1
"MOB1B",1
"MOB2",1
"MON2",1
"MORC3",1
"MORF4L2",1
"MPG",1
"MRPL13",1
"MRPL16",1
"MRPL28",1
"MRPL3",1
"MRPL35",1
"MRPL47",1
"MRPL51",1
"MRPL54",1
"MRPS2",1
"MRPS6",1
"MS4A4A",1
"MSANTD4",1
"MT-CO3",1
"MT-CYB",1
"MTATP6P1",1
"MTX3",1
"MUS81",1
