gene,frequency
CCDC43,1
CCDC62,1
CCDC86,1
CCDC88A,1
CCDC91,1
CCDC97,1
CCM2,1
CCNC,1
CCNG2,1
CCNJ,1
CCR6,1
CCT3,1
CCT6B,1
CCT8,1
CD200,1
CD247,1
CD44,1
CD81,1
CD9,1
CDC40,1
CDC42EP1,1
CDHR1,1
CDIP1,1
CDK16,1
CDK18,1
CDKL2,1
CDKN1C,1
CDKN2AIP,1
CDNF,1
CDR2,1
CDV3,1
CELF3,1
CELF4,1
CEND1,1
CEP126,1
CEP250,1
CEP295,1
CEP41,1
CEPT1,1
CERKL,1
CFAP52,1
CFAP70,1
CFLAR,1
CGNL1,1
CHCHD2,1
CHCHD6,1
CHIC1,1
CHL1,1
CHMP1B,1
CHMP6,1
CHN1,1
CHPF,1
CHRNA6,1
CHRNB2,1
CIT,1
CLASP2,1
CLEC2B,1
CLIP4,1
CLOCK,1
CLPX,1
CLRN1,1
CNN3,1
CNNM1,1
CNOT11,1
CNOT3,1
CNOT4,1
CNOT7,1
CNOT8,1
CNTN1,1
CNTNAP1,1
CNTNAP3,1
CNTNAP5,1
COBL,1
COCH,1
COG1,1
COG4,1
COL24A1,1
COL27A1,1
COL4A2,1
COL4A3BP,1
COL7A1,1
COMMD10,1
COMMD4,1
COMMD8,1
COPB2,1
COPG1,1
COPRS,1
COPS5,1
COQ10A,1
COQ4,1
COQ9,1
CORO2B,1
COX15,1
CPE,1
CPEB2,1
CPLX4,1
CPSF2,1
CPSF7,1
CPT1C,1
CPT2,1
CRABP1,1
CREB1,1
CREG2,1
CRELD1,1
CRK,1
CRKL,1
CRTC2,1
CRY2,1
CRYAB,1
CS,1
CSMD3,1
CSNK1E,1
CSNK2B,1
CSRNP1,1
CSRNP3,1
CST3,1
CSTF2T,1
CTA-390C10.10,1
CTB-13F3.1,1
CTC-429P9.3,1
CTC-543D15.8,1
CTD-2236F14.1,1
CTD-2314G24.2,1
CTD-2353F22.2,1
CTD-2600H12.2,1
CTD-3025N20.3,1
CTD-3099C6.9,1
CTDSP1,1
CTNNB1,1
CTNNBL1,1
CUTA,1
CUZD1,1
CX3CL1,1
CXCL12,1
CXCL2,1
CXorf40B,1
CYLD,1
CYP27B1,1
CYP2D7,1
CYP2J2,1
DAB1,1
DACH1,1
DACH2,1
DAPK3,1
DAZAP2,1
DBNDD1,1
DBP,1
DCAF11,1
DCAF12,1
DCK,1
DCLRE1A,1
DCLRE1C,1
DCTN5,1
DDHD2,1
DDIT3,1
DDIT4,1
DDR1,1
DDX18,1
DDX19B,1
DDX20,1
DDX24,1
DDX25,1
DDX28,1
DDX3Y,1
DDX41,1
DDX49,1
DDX54,1
DEAF1,1
DEF8,1
DEFB119,1
DEK,1
DENND4C,1
DFFA,1
DFNA5,1
DGCR6L,1
DGKB,1
DGKG,1
DHRS11,1
DHRS4L2,1
DHTKD1,1
DHX15,1
DHX16,1
DHX33,1
DHX34,1
DHX57,1
DIAPH1,1
DIP2A,1
DIXDC1,1
DKC1,1
DLD,1
DLGAP3,1
DMD,1
DMTN,1
DNAH7,1
DNAH9,1
DNAJA1,1
DNAJB2,1
DNAJB4,1
DNAJC10,1
DNAJC16,1
DNAJC21,1
DNAJC3-AS1,1
DNAJC9-AS1,1
DOCK1,1
DOCK3,1
DOK6,1
DOLK,1
DOPEY1,1
DPP8,1
DPY19L2P1,1
DPYSL2,1
DRAP1,1
DSCAM,1
DST,1
DTNBP1,1
DTX3,1
DTX4,1
DUS1L,1
DVL1,1
DYNC2H1,1
DYNC2LI1,1
DYNLT3,1
DZIP1,1
EAPP,1
EBNA1BP2,1
