"gene","frequency"
"ZCCHC18",1
"ZCCHC8",1
"ZDHHC16",1
"ZDHHC17",1
"ZDHHC18",1
"ZDHHC7",1
"ZFAND1",1
"ZFP14",1
"ZFP3",1
"ZFP36",1
"ZFP36L1",1
"ZFP36L2",1
"ZFP69B",1
"ZFPM2",1
"ZFYVE27",1
"ZHX1",1
"ZHX2",1
"ZHX3",1
"ZIC5",1
"ZKSCAN2",1
"ZMIZ1",1
"ZMIZ2",1
"ZMYM4",1
"ZNF100",1
"ZNF107",1
"ZNF117",1
"ZNF192P1",1
"ZNF200",1
"ZNF202",1
"ZNF207",1
"ZNF213",1
"ZNF219",1
"ZNF233",1
"ZNF248",1
"ZNF260",1
"ZNF264",1
"ZNF268",1
"ZNF276",1
"ZNF302",1
"ZNF326",1
"ZNF329",1
"ZNF335",1
"ZNF354B",1
"ZNF354C",1
"ZNF365",1
"ZNF37BP",1
"ZNF385D",1
"ZNF395",1
"ZNF398",1
"ZNF404",1
"ZNF417",1
"ZNF423",1
"ZNF426",1
"ZNF45",1
"ZNF493",1
"ZNF507",1
"ZNF518A",1
"ZNF526",1
"ZNF528",1
"ZNF544",1
"ZNF561",1
"ZNF562",1
"ZNF565",1
"ZNF571-AS1",1
"ZNF573",1
"ZNF574",1
"ZNF585B",1
"ZNF592",1
"ZNF593",1
"ZNF615",1
"ZNF619",1
"ZNF621",1
"ZNF624",1
"ZNF638",1
"ZNF639",1
"ZNF644",1
"ZNF669",1
"ZNF680",1
"ZNF687",1
"ZNF692",1
"ZNF701",1
"ZNF704",1
"ZNF736",1
"ZNF749",1
"ZNF77",1
"ZNF784",1
"ZNF804A",1
"ZNF808",1
"ZNF81",1
"ZNF845",1
"ZNF852",1
"ZNF853",1
"ZNF862",1
"ZNHIT1",1
"ZNHIT3",1
"ZNRF2P2",1
"ZSCAN21",1
"ZSCAN29",1
"ZSCAN9",1
"ZSWIM8",1
"ZWINT",1
