"gene","frequency"
"HDAC9",1
"HDC",1
"HERC4",1
"HERC6",1
"HEXIM1",1
"HIBADH",1
"HIF1A",1
"HIF1A-AS2",1
"HIGD1A",1
"HINT3",1
"HIST1H2BN",1
"HLA-B",1
"HLA-DRB1",1
"HLA-F",1
"HMGCLL1",1
"HMGXB3",1
"HNRNPC",1
"HNRNPDL",1
"HNRNPH3",1
"HNRNPR",1
"HOOK2",1
"HPCA",1
"HPCAL1",1
"HS2ST1",1
"HS6ST3",1
"HSD17B4",1
"HSF1",1
"HSP90AA1",1
"HSP90AB1",1
"HSP90B2P",1
"HSPA13",1
"HSPA7",1
"HSPA8",1
"HSPB7",1
"HSPD1",1
"HTR5A-AS1",1
"HTT",1
"HYAL2",1
"IARS",1
"ICA1L",1
"ICE1",1
"ICMT",1
"ID2-AS1",1
"IDE",1
"IDH1",1
"IDH3B",1
"IDH3G",1
"IER3IP1",1
"IFI16",1
"IFI27",1
"IFIT1",1
"IFITM2",1
"IFT140",1
"IFT22",1
"IFT74",1
"IFT88",1
"IGF2BP2",1
"IGFBP3",1
"IGFBP5",1
"IGIP",1
"IGSF3",1
"IGSF8",1
"IK",1
"IKZF1",1
"IKZF5",1
"IL10RA",1
"IL1RL1",1
"IL6R",1
"IMPACT",1
"IMPDH1",1
"IMPDH2",1
"INAFM1",1
"INAFM2",1
"INO80",1
"INPP5B",1
"INPPL1",1
"INSIG2",1
"INTS3",1
"INTS5",1
"INTU",1
"IPCEF1",1
"IPO7",1
"IQCG",1
"IQCH",1
"IQSEC3",1
"IRAK1",1
"IRAK2",1
"IRF2BP1",1
"IRX2",1
"ISG20L2",1
"ITGB8",1
"ITPR2",1
"ITSN2",1
"JARID2",1
"JMJD1C",1
"JMY",1
"JOSD1",1
"JPX",1
"JRKL",1
"KANSL1",1
"KANSL1-AS1",1
"KANSL1L",1
"KANSL2",1
"KAT5",1
"KAT6A",1
"KATNB1",1
"KATNBL1",1
"KBTBD4",1
"KCNAB2",1
"KCNB1",1
"KCNC1",1
"KCNH5",1
"KCNJ10",1
"KCNJ13",1
"KCNJ9",1
"KCNMA1",1
"KCNN3",1
"KCNN4",1
"KCNQ2",1
"KCNQ3",1
"KCNQ4",1
"KCNRG",1
"KCTD14",1
"KCTD3",1
"KCTD5",1
"KDELC1",1
"KDM1A",1
"KDM3A",1
"KDM6B",1
"KDM7A",1
"KDM8",1
"KIAA0100",1
"KIAA0232",1
"KIAA0355",1
"KIAA0408",1
"KIAA0556",1
"KIAA1328",1
"KIAA1429",1
"KIAA1549",1
"KIAA1715",1
"KIF1C",1
"KIF20B",1
"KIF3B",1
"KIF5A",1
"KIF5B",1
"KIFAP3",1
"KIFC2",1
"KIFC3",1
"KLC1",1
"KLC2",1
"KLF5",1
"KLHL1",1
"KLHL21",1
"KLHL22",1
"KLHL28",1
"KLHL36",1
"KLHL9",1
"KMT2D",1
"KNTC1",1
"KRBOX4",1
"KRR1",1
"KRT39",1
"KRT8P12",1
"KXD1",1
"KYAT1",1
"L3MBTL2",1
"LAMA2",1
"LAMB2",1
"LANCL1",1
"LANCL3",1
"LAPTM4A",1
"LARP4",1
"LARP7",1
"LARS",1
"LCA5",1
"LCA5L",1
"LCTL",1
"LDHA",1
"LDOC1",1
"LDOC1L",1
"LEO1",1
"LETM1",1
"LGALS12",1
"LGALSL",1
"LGR4",1
"LHFPL2",1
"LIF",1
"LIMA1",1
"LIMS1",1
"LIN52",1
"LIN54",1
"LIN7A",1
"LINC00467",1
"LINC00493",1
"LINC00606",1
"LINC00652",1
"LINC00863",1
"LINC00890",1
"LINC01011",1
"LINC01355",1
"LINC01535",1
"LINC01578",1
"LIPA",1
"LL0XNC01-237H1.2",1
"LMAN1",1
"LMF1",1
"LMO4",1
"LNX1",1
"LOC401913",1
"LOXL3",1
"LOXL4",1
"LPP",1
"LRFN3",1
"LRGUK",1
"LRP3",1
"LRPAP1",1
"LRRC14",1
"LRRC32",1
"LRRC4B",1
"LRRC70",1
"LRRC8C",1
"LRRC8D",1
"LRRN1",1
"LRTOMT",1
"LRWD1",1
"LSAMP",1
"LSM5",1
"LTBR",1
"LTV1",1
"LXN",1
"LYPLA1",1
"LZTFL1",1
"MAB21L1",1
"MAFK",1
"MAGED1",1
"MAGED2",1
"MAGI2",1
"MALT1",1
"MAMDC4",1
"MAN1A1",1
"MAN1A2",1
"MAN2A2",1
"MANBA",1
"MANEAL",1
"MAP1A",1
"MAP1LC3B",1
"MAP1S",1
"MAP2K2",1
"MAP2K6",1
"MAP2K7",1
"MAP3K6",1
"MAP4K3",1
"MAP7D2",1
"MAP9",1
"MAPK1",1
"MAPK10",1
"MAPK14",1
"MAPRE3",1
"MARCH1",1
"MARK4",1
"MARS",1
"MAST1",1
"MBD3",1
"MCAM",1
"MCAT",1
"MCCC2",1
"MCOLN1",1
"MCRS1",1
"MDGA2",1
"MED1",1
"MED12",1
"MED12L",1
"MED13",1
"MED19",1
"MED26",1
"MED31",1
"MED8",1
"MEGF8",1
"MEIOB",1
"METTL7B",1
"MFGE8",1
"MFSD4A",1
"MFSD4B",1
"MFSD6",1
"MGAT4C",1
"MGAT4EP",1
"MGAT5B",1
"MGST2",1
"MGST3",1
"MIAT",1
"MIB2",1
"MICAL1",1
"MICU3",1
"MIER2",1
"MIER3",1
"MIMT1",1
"MINK1",1
"MIR124-2HG",1
"MIR1302-9",1
"MIR4453",1
"MIR568",1
"MIR99AHG",1
"MLEC",1
"MMADHC",1
"MMD",1
"MMGT1",1
"MMP16",1
"MOB3B",1
"MORN1",1
"MPND",1
"MPPED1",1
"MPV17L",1
"MPV17L2",1
"MRAP2",1
"MROH8",1
"MRPL11",1
"MRPL13",1
"MRPL15",1
"MRPL20",1
"MRPL35",1
"MRPL4",1
"MRPL45",1
"MRPS2",1
"MRPS23",1
"MRPS30",1
"MRS2",1
"MS4A6A",1
"MSH2",1
"MSI2",1
"MSL2",1
"MSN",1
"MSS51",1
"MT-ND4",1
"MT-ND4L",1
"MT3",1
"MTBP",1
"MTDH",1
"MTF1",1
"MTFP1",1
"MTMR9",1
"MTPN",1
"MTR",1
"MTSS1L",1
"MTURN",1
"MTX3",1
"MUT",1
"MXD1",1
"MYD88",1
"MYNN",1
"MYO18A",1
"MYO3B",1
"MYO9B",1
"MYSM1",1
"N4BP2",1
"N4BP2L2-IT2",1
"NAA20",1
"NAA30",1
"NADK2",1
"NADSYN1",1
"NAE1",1
"NALCN",1
"NAMPT",1
"NANP",1
"NAP1L2",1
"NAP1L3",1
"NARFL",1
"NASP",1
"NAT1",1
"NAT10",1
"NAV3",1
"NCAM2",1
"NCAPH2",1
"NCDN",1
"NCK1",1
"NCKAP1",1
"NCKAP5L",1
"NCKIPSD",1
"NCOA2",1
"NCOR1",1
"NCS1",1
"NDRG3",1
"NDST3",1
"NDUFA3",1
"NDUFA4",1
"NDUFAF3",1
"NDUFAF6",1
"NDUFB1",1
"NDUFB7",1
"NDUFS1",1
"NDUFS4",1
"NDUFS6",1
"NDUFS7",1
"NECAB3",1
"NEFM",1
"NEK11",1
"NELFE",1
"NEMF",1
"NENF",1
"NEU1",1
"NEURL4",1
"NF1",1
"NFE2L3",1
"NFIC",1
"NFIX",1
"NFU1",1
"NHLRC2",1
"NIP7",1
"NIPA2",1
"NIPAL2",1
"NIT2",1
"NKX3-1",1
"NLGN2",1
"NLRP3",1
"NME3",1
"NMT1",1
"NOB1",1
"NOC3L",1
"NOL7",1
"NOS1",1
"NOTCH1",1
"NOVA1",1
"NPDC1",1
"NPEPL1",1
"NPR1",1
"NPY2R",1
"NR1D1",1
"NR2C2",1
"NR2E1",1
"NR2F1",1
"NR2F1-AS1",1
"NR2F2",1
"NR3C1",1
"NR4A3",1
"NRAV",1
"NRG1",1
"NRIP1",1
"NRIP3",1
"NRL",1
"NRP1",1
"NRP2",1
"NSG1",1
"NT5C",1
"NTAN1",1
"NUBP1",1
"NUCKS1",1
"NUDCD2",1
"NUDT22",1
"NUP37",1
"NUP93",1
"NUPR1",1
"NXNL1",1
"NXPH1",1
"NXPH4",1
"OAS1",1
"OBFC1",1
"OBSCN",1
"OBSL1",1
"OGFRL1",1
"OGG1",1
"OLFM1",1
"OLFML2A",1
"OPCML",1
"OPLAH",1
"OR2A1-AS1",1
"ORC4",1
"ORC5",1
"OSBPL6",1
"OSBPL7",1
"OSGEP",1
"OSTM1-AS1",1
"OTOG",1
"OTOGL",1
"OTUB2",1
"OTUD4",1
"P2RX7",1
"P3H3",1
"PACSIN1",1
"PAFAH1B1",1
"PAG1",1
"PAK1IP1",1
"PAM",1
"PAPOLA",1
"PARP10",1
"PARP12",1
"PARS2",1
"PATJ",1
"PAXBP1",1
"PCAT4",1
"PCBP2",1
"PCBP3",1
"PCBP4",1
"PCDH15",1
"PCDH17",1
"PCDHAC2",1
"PCDHB13",1
"PCDHB14",1
"PCDHB5",1
"PCDHGB4",1
"PCGF1",1
"PCP2",1
"PCSK7",1
"PDAP1",1
"PDCD2",1
"PDDC1",1
"PDE3A",1
"PDE9A",1
"PDGFRA",1
"PDIK1L",1
"PDPK1",1
"PEF1",1
"PELO",1
"PET117",1
"PEX5L",1
"PEX6",1
"PFN2",1
"PGA4",1
"PGAM1",1
"PGK1",1
"PGM5",1
"PHACTR3",1
"PHB",1
"PHB2",1
"PHBP11",1
"PHC2",1
"PHF20L1",1
"PHF7",1
"PHLDA1",1
"PHLDB1",1
"PHPT1",1
"PHTF2",1
"PHYHD1",1
"PI4KA",1
"PIDD1",1
"PIGBOS1",1
"PIGT",1
"PIGY",1
"PIK3CB",1
"PIK3R2",1
"PIM3",1
"PIP4K2A",1
"PIP5K1C",1
"PISD",1
"PJA2",1
"PKD1",1
"PKIA",1
"PKIB",1
"PKM",1
"PKMP3",1
"PKN2",1
"PLA2G16",1
"PLA2G7",1
"PLA2R1",1
"PLAA",1
"PLAGL2",1
"PLAUR",1
"PLCB1",1
"PLCG1",1
"PLEC",1
"PLEKHA6",1
"PLEKHG1",1
"PLEKHG2",1
"PLEKHG3",1
"PLEKHM1P1",1
"PLIN2",1
"PLPP7",1
"PLPPR1",1
"PLPPR4",1
"PLXND1",1
"PMM1",1
"PMM2",1
"PMS1",1
"PNKD",1
"PNP",1
"PNPLA3",1
"PNPLA8",1
"PNPO",1
"POLD2",1
"POLI",1
"POLN",1
"POLR1B",1
"POLR3B",1
"POLR3C",1
"POLR3D",1
"POT1-AS1",1
"PPFIA4",1
"PPIA",1
"PPIL1",1
"PPIL2",1
"PPIP5K2",1
"PPL",1
"PPM1A",1
"PPM1K",1
"PPP1R12A",1
"PPP1R13L",1
"PPP1R14B",1
"PPP1R1C",1
"PPP1R35",1
"PPP1R3E",1
"PPP1R9B",1
"PPP2CB",1
"PPP2R1A",1
"PPP2R2D",1
"PPP2R5C",1
"PPP3CB",1
"PPP3R1",1
"PPP4C",1
"PPP4R2",1
"PPP6R1",1
"PQLC1",1
"PQLC2",1
"PRDM11",1
"PRDM13",1
"PRDM8",1
"PRDX1",1
"PRDX2",1
"PRDX5",1
"PREP",1
"PRICKLE3",1
"PRKAG1",1
"PRKAR2A",1
"PRKCB",1
"PRKCI",1
"PRKCQ-AS1",1
"PRKD1",1
"PRKDC",1
"PRL",1
"PRMT7",1
"PROX1",1
"PROX1-AS1",1
"PRPF19",1
"PRPF3",1
"PRPF38B",1
"PRR22",1
"PRR36",1
"PRRC2A",1
"PRRT1",1
"PRSS12",1
"PRSS56",1
"PSD4",1
"PSMA2",1
"PSMA3",1
"PSMA5",1
"PSMC1",1
"PSMC2",1
"PSMC6",1
"PSME3",1
"PSMF1",1
"PTBP2",1
"PTBP3",1
"PTEN",1
"PTGS2",1
"PTP4A3",1
"PTPN13",1
"PTPRC",1
"PTPRN2",1
"PTPRT",1
"PTTG1IP",1
"PUF60",1
"PUM3",1
"PURA",1
"PUS7L",1
"PWP1",1
"PXDNL",1
"PXMP4",1
"PYGB",1
"R3HCC1",1
"R3HDM4",1
"RAB11FIP2",1
"RAB11FIP5",1
"RAB18",1
"RAB21",1
"RAB27A",1
"RAB31",1
"RAB3D",1
"RAB3IL1",1
"RAB4A",1
"RAB5B",1
"RAB5C",1
"RAB6B",1
"RAB7B",1
"RAB9A",1
"RABEP1",1
"RABIF",1
"RACGAP1",1
"RAD54L2",1
"RAE1",1
"RALB",1
"RALY",1
"RALYL",1
"RANBP3",1
"RAP1A",1
"RAP1GAP",1
"RAP2C-AS1",1
"RAPGEF6",1
"RARA",1
"RARB",1
"RARS2",1
"RASA4B",1
"RASD1",1
"RASGEF1B",1
"RASGRF2",1
"RASGRP1",1
"RASSF2",1
"RASSF7",1
"RAX2",1
"RBFOX3",1
"RBM4",1
"RBM48",1
"RBM6",1
"RBMS1",1
"RBMS2",1
"RBP3",1
"RCBTB1",1
"RCN2",1
"RCOR1",1
"RD3",1
"RDH12",1
"RDX",1
"RECQL4",1
"REEP3",1
"RELA",1
"RENBP",1
"RERE",1
"REXO1",1
"RFC2",1
"RFC4",1
"RFK",1
"RFTN1",1
"RFTN2",1
"RGL1",1
"RGL2",1
"RGP1",1
"RGR",1
"RGS16",1
"RGS7",1
"RGS7BP",1
"RHBDD2",1
"RHCE",1
"RHOJ",1
"RHOU",1
"RIC8A",1
"RNA5-8S5",1
"RNF10",1
"RNF103",1
"RNF113A",1
"RNF114",1
"RNF122",1
"RNF123",1
"RNF13",1
"RNF130",1
"RNF138",1
"RNF144A",1
"RNF144A-AS1",1
"RNF19B",1
"RNF215",1
"RNF217",1
"RNF24",1
"RNF38",1
"RNF4",1
"RNF8",1
"ROBO2",1
"ROCK2",1
"RORB",1
"RP1-101K10.6",1
"RP1-257A7.5",1
"RP1-317E23.3",1
"RP1-37E16.12",1
"RP1-39G22.7",1
"RP11-1006G14.4",1
"RP11-1007O24.3",1
"RP11-1020A11.2",1
"RP11-102N12.3",1
"RP11-1042B17.3",1
"RP11-1109F11.3",1
"RP11-111M22.2",1
"RP11-111M22.5",1
"RP11-118K6.3",1
"RP11-119F19.5",1
"RP11-127I20.8",1
"RP11-1299A16.3",1
"RP11-131L12.4",1
"RP11-144G6.12",1
"RP11-145P16.2",1
"RP11-156E8.1",1
"RP11-159D12.6",1
"RP11-161M6.2",1
"RP11-166B2.1",1
"RP11-191L17.1",1
"RP11-192H23.8",1
"RP11-196G11.5",1
"RP11-216L13.19",1
"RP11-21L23.2",1
"RP11-230C9.2",1
"RP11-240M16.1",1
"RP11-242D8.1",1
"RP11-247C2.2",1
"RP11-250B2.5",1
"RP11-259N19.1",1
"RP11-26J3.3",1
"RP11-274B21.3",1
"RP11-274G22.1",1
"RP11-314B1.2",1
"RP11-318A15.2",1
"RP11-31F15.2",1
"RP11-326I19.2",1
"RP11-333E1.1",1
"RP11-343C2.11",1
"RP11-352M15.2",1
"RP11-356I2.4",1
"RP11-359B12.2",1
"RP11-359E3.4",1
"RP11-359E8.3",1
"RP11-369K16.1",1
"RP11-390E23.6",1
"RP11-395G23.3",1
"RP11-398K22.12",1
"RP11-401P9.6",1
"RP11-419C5.2",1
"RP11-420L9.5",1
"RP11-424G14.1",1
"RP11-438J1.1",1
"RP11-439C15.5",1
"RP11-440L14.4",1
"RP11-442N1.2",1
"RP11-458J1.1",1
"RP11-468E2.10",1
"RP11-472B18.1",1
"RP11-473M20.9",1
"RP11-479G22.8",1
"RP11-482H16.1",1
"RP11-486G15.2",1
"RP11-497E19.1",1
"RP11-4L24.4",1
"RP11-506K6.4",1
"RP11-508N22.12",1
"RP11-526I2.5",1
"RP11-548H3.1",1
"RP11-567M16.6",1
"RP11-57H14.4",1
"RP11-616L12.1",1
"RP11-616M22.1",1
"RP11-61L23.2",1
"RP11-631N16.2",1
"RP11-649A18.12",1
"RP11-658F2.8",1
"RP11-665C14.2",1
"RP11-666A8.12",1
"RP11-666A8.7",1
"RP11-690D19.3",1
"RP11-690I21.2",1
"RP11-766N7.3",1
"RP11-79H23.3",1
"RP11-804H8.6",1
"RP11-806O11.1",1
"RP11-810P12.5",1
"RP11-814P5.1",1
"RP11-848P1.9",1
"RP11-87C12.2",1
"RP11-886D15.1",1
"RP11-887P2.3",1
"RP11-88H9.2",1
"RP11-88I18.2",1
"RP11-907D1.1",1
"RP11-92K15.3",1
"RP11-981P6.1",1
"RP11-996F15.4",1
"RP13-392I16.1",1
"RP13-514E23.1",1
"RP3-368A4.6",1
"RP3-405J10.3",1
"RP3-467N11.1",1
"RP3-500L14.2",1
"RP4-561L24.3",1
"RP4-669L17.10",1
"RP4-784A16.5",1
"RP4-798P15.3",1
"RP5-965G21.3",1
"RP5-991G20.1",1
"RP5-991G20.2",1
"RP6-191P20.4",1
"RPL11",1
"RPL13",1
"RPL17P50",1
"RPL24",1
"RPL35",1
"RPL35A",1
"RPL39",1
"RPL7A",1
"RPL7L1",1
"RPLP2",1
"RPN2",1
"RPRD1A",1
"RPRD2",1
"RPS27",1
"RPS28",1
"RPS5",1
"RPS6KB2",1
"RPTOR",1
"RRNAD1",1
"RRP12",1
"RRP15",1
"RRP8",1
"RSBN1",1
"RSPRY1",1
"RTFDC1",1
"RUSC2",1
"RXRB",1
"SACS",1
"SALL2",1
"SAMD15",1
"SAMHD1",1
"SAP18",1
"SAP18P2",1
"SARAF",1
"SARM1",1
"SARS",1
"SART1",1
"SART3",1
"SASH1",1
"SAV1",1
"SAYSD1",1
"SBK1",1
"SCAF11",1
"SCAF8",1
"SCARA3",1
"SCARB2",1
"SCD",1
"SCFD1",1
"SCN3A",1
"SCN3B",1
"SCN7A",1
"SCRN2",1
"SCRT1",1
"SCYL1",1
"SDF2",1
"SDF4",1
"SDHA",1
"SDHAP1",1
"SDK2",1
"SEC14L3",1
"SEC16A",1
"SEC22C",1
"SEC23A",1
"SEC24B",1
"SEL1L",1
"SEL1L3",1
"SELM",1
"SELT",1
"SEMA4B",1
"SEMA5B",1
"SEMA6A-AS1",1
"SENP5",1
"SENP7",1
"SEPHS2",1
"SEPN1",1
"SEPT3",1
"SEPW1",1
"SERBP1",1
"SERGEF",1
"SERINC1",1
"SERP1",1
"SERPINA3",1
"SERPINA3.1",1
"SERPINE1",1
"SERPINF1",1
"SETD1A",1
"SETD3",1
"SETD6",1
"SETX",1
"SEZ6L2",1
"SF3A1",1
"SF3A2",1
"SF3B1",1
"SFI1",1
"SFRP1",1
"SFRP4",1
"SFT2D3",1
"SFXN2",1
"SGIP1",1
"SGSM3",1
"SGTB",1
"SH3BGRL2",1
"SH3BGRL3",1
"SH3GL1",1
"SH3GL3",1
"SH3PXD2B",1
"SH3RF3",1
"SH3YL1",1
"SHF",1
"SHH",1
"SHISA5",1
"SHMT1",1
"SHOC2",1
"SHPRH",1
"SIGLEC1",1
"SIMC1",1
"SIPA1L1",1
"SIPA1L2",1
"SIRT2",1
"SKA2",1
"SKIL",1
"SLAIN2",1
"SLC10A3",1
"SLC15A2",1
"SLC15A4",1
"SLC16A2",1
"SLC16A3",1
"SLC16A4",1
"SLC17A5",1
"SLC22A17",1
"SLC25A13",1
"SLC25A18",1
"SLC25A33",1
"SLC25A35",1
"SLC25A36",1
"SLC25A40",1
"SLC25A42",1
"SLC25A43",1
"SLC25A44",1
"SLC2A3",1
"SLC2A5",1
"SLC30A7",1
"SLC30A9",1
"SLC32A1",1
"SLC35A4",1
"SLC35C2",1
"SLC37A1",1
"SLC38A7",1
"SLC39A12",1
"SLC39A13",1
"SLC39A2",1
"SLC39A6",1
"SLC48A1",1
"SLC4A2",1
"SLC4A3",1
"SLC4A8",1
"SLC6A12",1
"SLC6A13",1
"SLC7A6",1
"SLC7A7",1
"SLC7A8",1
"SLC8A2",1
"SLC9A9",1
"SLF1",1
"SLF2",1
"SLIT3",1
"SLITRK6",1
"SLTM",1
"SMAD5",1
"SMARCB1",1
"SMC4",1
"SMG7",1
"SMG9",1
"SMIM3",1
"SMIM7",1
"SMO",1
"SMU1",1
"SMYD2",1
"SNAP25",1
"SNCB",1
"SND1-IT1",1
"SNHG11",1
"SNHG14",1
"SNHG4",1
"SNORD3A",1
"SNRK-AS1",1
"SNRNP200",1
"SNRNP48",1
"SNRPD3",1
"SNW1",1
"SNX3",1
"SNX30",1
"SNX4",1
"SOCS3",1
"SOCS4",1
"SOCS5",1
"SOCS6",1
"SORBS3",1
"SORCS1",1
"SORT1",1
"SOX12",1
"SP100",1
"SPACA6P-AS",1
"SPAST",1
"SPATA41",1
"SPATS2",1
"SPCS1",1
"SPEF2",1
"SPG11",1
"SPHK1",1
"SPIN1",1
"SPIN3",1
"SPPL2A",1
"SPPL2B",1
"SPRED2",1
"SPRED3",1
"SPSB3",1
"SPTB",1
"SRC",1
"SRCIN1",1
"SRGAP3",1
"SRM",1
"SRP54",1
"SRPK1",1
"SRRM2-AS1",1
"SRSF11",1
"SRSF12",1
"SRSF7",1
"SRSF8",1
"SSH1",1
"SSNA1",1
"SSR3",1
"ST6GALNAC3",1
"ST7L",1
"STAG2",1
"STAG3L2",1
"STAM2",1
"STARD10",1
"STARD3",1
"STARD7",1
"STAT3",1
"STAU2",1
"STEAP4",1
"STK11",1
"STK11IP",1
"STK17B",1
"STK31",1
"STK35",1
"STK36",1
"STK38",1
"STK4",1
"STMN1P1",1
"STMN3",1
"STMN4",1
"STOM",1
"STON1",1
"STRAP",1
"STRBP",1
"STRIP2",1
"STUM",1
"STX10",1
"STX12",1
"STX1B",1
"STX7",1
"STXBP1",1
"STXBP3",1
"STXBP5-AS1",1
"STXBP5L",1
"SULT1B1",1
"SULT1C4",1
"SUN2",1
"SUPT4H1",1
"SUPT5H",1
"SUPT6H",1
"SURF6",1
"SV2B",1
"SV2C",1
"SVIP",1
"SVOP",1
"SWAP70",1
"SWT1",1
"SYDE2",1
"SYK",1
"SYMPK",1
"SYNGR1",1
"SYNPO",1
"SYS1",1
"SYT13",1
"SYT16",1
"SYT2",1
"SYT7",1
"SYVN1",1
"TAB1",1
"TAC3",1
"TADA2A",1
"TAF12",1
"TAF2",1
"TAF6",1
"TAF6L",1
"TAGAP",1
"TAGLN2",1
"TAOK2",1
"TAOK3",1
"TATDN1",1
"TAZ",1
"TBC1D22B",1
"TBC1D24",1
"TBC1D3",1
"TBC1D9",1
"TBCA",1
"TCAIM",1
"TCEA1",1
"TCEAL1",1
"TCEAL6",1
"TCEANC",1
"TCF19",1
"TCOF1",1
"TDP2",1
"TECR",1
"TERF1",1
"TESK1",1
"TEX264",1
"TFAP2A",1
"TFAP2B",1
"TFAP2C",1
"TFB2M",1
"TFE3",1
"TFEB",1
"TFIP11",1
"TGFBR2",1
"TGIF1",1
"THAP4",1
"THAP5",1
"THBS1",1
"THEM4",1
"THEM6",1
"THEMIS2",1
"THNSL1",1
"THRA",1
"THRAP3",1
"THSD7B",1
"THYN1",1
"TIMM23B",1
"TIMP3",1
"TINF2",1
"TIPARP",1
"TJAP1",1
"TK2",1
"TLE2",1
"TLE3",1
"TM6SF1",1
"TM7SF2",1
"TM9SF4",1
"TMCC1-AS1",1
"TMED2",1
"TMEFF2",1
"TMEM106B",1
"TMEM106C",1
"TMEM110-MUSTN1",1
"TMEM123",1
"TMEM145",1
"TMEM161B-AS1",1
"TMEM164",1
"TMEM167A",1
"TMEM167B",1
"TMEM17",1
"TMEM175",1
"TMEM184B",1
"TMEM200A",1
"TMEM206",1
"TMEM209",1
"TMEM219",1
"TMEM223",1
"TMEM230",1
"TMEM237",1
"TMEM25",1
"TMEM255A",1
"TMEM30A",1
"TMEM37",1
"TMEM44",1
"TMEM47",1
"TMEM50A",1
"TMEM56",1
"TMEM59L",1
"TMEM65",1
"TMEM86A",1
"TMEM87A",1
"TMEM94",1
"TMF1",1
"TMPO-AS1",1
"TMTC1",1
"TNC",1
"TNFAIP3",1
"TNFRSF14",1
"TNIP1",1
"TNK2",1
"TNKS",1
"TNKS2",1
"TNR",1
"TOE1",1
"TOMM20",1
"TOMM40",1
"TOP2B",1
"TOR1A",1
"TOR1AIP1",1
"TOX",1
"TP53BP2",1
"TP53INP1",1
"TPGS2",1
"TPI1",1
"TPM2",1
"TPP1",1
"TPT1",1
"TPT1-AS1",1
"TRAF7",1
"TRAM1",1
"TRANK1",1
"TRAPPC10",1
"TRAPPC11",1
"TRAPPC6B",1
"TRHDE-AS1",1
"TRIB2",1
"TRIL",1
"TRIM21",1
"TRIM28",1
"TRIM35",1
"TRIM39",1
"TRIM52",1
"TRIM69",1
"TRIM7",1
"TRIQK",1
"TRMT10C",1
"TRMT13",1
"TRMT2A",1
"TROVE2",1
"TRPT1",1
"TRRAP",1
"TSN",1
"TSPAN3",1
"TTBK1",1
"TTC7A",1
"TTF1",1
"TTLL1",1
"TTLL5",1
"TUBB4B",1
"TUBE1",1
"TUBGCP5",1
"TUSC2",1
"TWF2",1
"TXNRD1",1
"U1.1",1
"U2AF2",1
"UBALD1",1
"UBAP1",1
"UBE2B",1
"UBE2D1",1
"UBE2L6",1
"UBE2QL1",1
"UBE2R2",1
"UBE2W",1
"UBE4A",1
"UBIAD1",1
"UBL3",1
"UBN1",1
"UBN2",1
"UBXN1",1
"UBXN4",1
"UFD1L",1
"UFM1",1
"UHMK1",1
"UHRF1BP1",1
"UMAD1",1
"UNC119",1
"UNC13A",1
"UNC5A",1
"UPF2",1
"UQCRH",1
"USP13",1
"USP14",1
"USP15",1
"USP2",1
"USP28",1
"USP3",1
"USP30",1
"USP32",1
"USP34",1
"USP38",1
"USP39",1
"UTP14C",1
"UTP4",1
"UVSSA",1
"VAMP4",1
"VANGL1",1
"VASN",1
"VDAC1",1
"VEGFA",1
"VEZF1",1
"VIM",1
"VKORC1L1",1
"VLDLR",1
"VN1R108P",1
"VPS13C",1
"VPS25",1
"VPS28",1
"VPS36",1
"VPS50",1
"VPS54",1
"VRK3",1
"VSTM2B",1
"VSTM2L",1
"VTA1",1
"VWA5A",1
"VWA8",1
"WASL",1
"WBP4",1
"WBSCR17",1
"WDCP",1
"WDR41",1
"WDR43",1
"WDR47",1
"WDR6",1
"WDTC1",1
"WIPI2",1
"WNK2",1
"WNT5B",1
"WNT8B",1
"WWC2-AS1",1
"XAB2",1
"XAF1",1
"XDH",1
"XPC",1
"XPNPEP1",1
"XPO6",1
"XPOT",1
"XRCC5",1
"XXbac-BPG252P9.9",1
"YARS",1
"YEATS2",1
"YKT6",1
"YME1L1",1
"YOD1",1
"YWHAG",1
"YWHAZ",1
"ZADH2",1
"ZBED5-AS1",1
"ZBTB11",1
"ZBTB25",1
"ZCCHC14",1
"ZCCHC18",1
"ZCCHC24",1
"ZDHHC20",1
"ZEB2",1
"ZFAND2A",1
"ZFP62",1
"ZFPM2",1
"ZFR",1
"ZFYVE19",1
"ZHX1",1
"ZIC5",1
"ZKSCAN2",1
"ZMAT1",1
"ZMAT4",1
"ZMIZ2",1
"ZMYM6",1
"ZMYND11",1
"ZNF10",1
"ZNF101",1
"ZNF106",1
"ZNF14",1
"ZNF143",1
"ZNF180",1
"ZNF181",1
"ZNF226",1
"ZNF248",1
"ZNF252P",1
"ZNF253",1
"ZNF282",1
"ZNF283",1
"ZNF285",1
"ZNF3",1
"ZNF30",1
"ZNF32",1
"ZNF347",1
"ZNF358",1
"ZNF37A",1
"ZNF385A",1
"ZNF398",1
"ZNF420",1
"ZNF439",1
"ZNF445",1
"ZNF449",1
"ZNF454",1
"ZNF507",1
"ZNF516",1
"ZNF518A",1
"ZNF544",1
"ZNF551",1
"ZNF561-AS1",1
"ZNF562",1
"ZNF582",1
"ZNF587",1
"ZNF605",1
"ZNF629",1
"ZNF638",1
"ZNF641",1
"ZNF654",1
"ZNF662",1
"ZNF687",1
"ZNF689",1
"ZNF709",1
"ZNF711",1
"ZNF718",1
"ZNF726",1
"ZNF75D",1
"ZNF788",1
"ZNF79",1
"ZNF800",1
"ZNF804B",1
"ZNF816",1
