"gene","frequency"
"SARS2",3
"SCRT1",3
"SDHC",3
"SECISBP2L",3
"SELL",3
"SEMA3F",3
"SEPT5",3
"SERPING1",3
"SF3B5",3
"SHISA4",3
"SHOC2",3
"SIKE1",3
"SLC15A4",3
"SLC24A3",3
"SLC2A11",3
"SLC2A3P1",3
"SLC35E1P1",3
"SLC39A14",3
"SMARCA5",3
"SMC6",3
"SMCHD1",3
"SMG9",3
"SND1",3
"SNHG17",3
"SNHG20",3
"SORBS1",3
"SP100",3
"SPOCK1",3
"SPPL2A",3
"SREBF1",3
"SRP72",3
"ST18",3
"ST8SIA3",3
"STAC2",3
"STAM2",3
"STX4",3
"SUSD6",3
"TAGLN2",3
"TAOK1",3
"TAOK3",3
"TBC1D23",3
"THAP4",3
"THOC2",3
"TMEM136",3
"TMEM222",3
"TMEM64",3
"TMEM67",3
"TNRC6C",3
"TNS2",3
"TOP2B",3
"TPT1",3
"TRIB1",3
"TRUB2",3
"TSHZ2",3
"TTC21B",3
"TWF1",3
"TXLNGY",3
"UBA3",3
"UBXN7",3
"UPF1",3
"UQCRC1",3
"USP27X",3
"UTP20",3
"VAPA",3
"VMA21",3
"VPS13C",3
"VSX2",3
"WBP2",3
"WBSCR17",3
"WDCP",3
"WDTC1",3
"YAF2",3
"YPEL3",3
"YTHDC2",3
"ZBED5",3
"ZBTB1",3
"ZC3H18",3
"ZFAND6",3
"ZFC3H1",3
"ZFYVE27",3
"ZKSCAN8",3
"ZMPSTE24",3
"ZNF2",3
"ZNF233",3
"ZNF28",3
"ZNF354A",3
"ZNF638",3
"ZNF737",3
"ZNF77",3
"ZNF773",3
"ZNF845",3
"A2ML1",2
"AAAS",2
"ABCE1",2
"AC009506.1",2
"ACTR1B",2
"ADAM9",2
"ADCY10P1",2
"ADD3-AS1",2
"ADGRB3",2
"AES",2
"AIMP1",2
"AKAP1",2
"AKAP8L",2
"ANKRD11",2
