,ENSG00000160307,ENSG00000162520,ENSG00000204261,ENSG00000182326,ENSG00000111801,ENSG00000206337,ENSG00000242574,ENSG00000188501,ENSG00000125730,ENSG00000095303,ENSG00000196735,ENSG00000079931,ENSG00000198734,ENSG00000243649,ENSG00000112936,ENSG00000231852,ENSG00000204264,ENSG00000153029,ENSG00000113578,ENSG00000198483,ENSG00000166710,ENSG00000107562,ENSG00000159403,ENSG00000133321,ENSG00000234745,ENSG00000204257,ENSG00000163661,ENSG00000151468,ENSG00000204287,ENSG00000231389,ENSG00000149131,ENSG00000240065,ENSG00000129009,ENSG00000197943,ENSG00000056998,ENSG00000174348,ENSG00000026297,ENSG00000157150,ENSG00000101104,ENSG00000130055,ENSG00000222009,ENSG00000101160,ENSG00000171631,ENSG00000160219,ENSG00000164761,ENSG00000166741,ENSG00000165633,ENSG00000140092,ENSG00000145721,ENSG00000186204,ENSG00000006042,ENSG00000188488,ENSG00000250942,ENSG00000163395,ENSG00000005243,ENSG00000204482,ENSG00000168306,ENSG00000010704,ENSG00000181804,ENSG00000180638,ENSG00000164106,ENSG00000249306,ENSG00000107611,ENSG00000134343,ENSG00000205542,ENSG00000244509,ENSG00000139178,ENSG00000163453,ENSG00000150977,ENSG00000132274,ENSG00000146122,ENSG00000100055,ENSG00000166278,ENSG00000069535,ENSG00000110092,ENSG00000128262,ENSG00000262001,ENSG00000131386,ENSG00000148735,ENSG00000204252,ENSG00000006756,mgs_level
226,9.11279981085267,0.959242085352912,1.24701471095879,22.2544163801876,6.5228461803998,4.60436200969398,9.11279981085267,0.76739366828233,95.8282843267559,2.87772625605874,7.57801247428801,6.5228461803998,7.00246722307626,6.5228461803998,8.92095139378208,2.2062567963117,6.5228461803998,4.79621042676456,47.4824832249692,5.08398305237044,87.1951055585797,2.58995363045286,22.2544163801876,8.44133035110563,92.7587096536266,6.81061880600568,0.479621042676456,3.93289254994694,53.1420115285513,28.2976415179109,95.7323601182207,2.49402942191757,2.30218100484699,3.74104413287636,5.75545251211747,4.22066517555281,13.8130860290819,0.76739366828233,5.75545251211747,5.56360409504689,2.68587783898815,27.7220962666992,0.863317876817621,4.89213463529985,0.863317876817621,0.863317876817621,14.8682523229701,1.82255996217053,70.6961416905096,2.2062567963117,25.8036120959933,56.1156619931454,0.76739366828233,1.91848417070582,4.98805884383514,1.15109050242349,5.65952830358218,2.39810521338228,4.4125135926234,0.479621042676456,8.24948193403505,0.76739366828233,27.0506268069521,0.863317876817621,113.190566071644,9.78426927059971,12.7579197351937,14.8682523229701,3.2614230901999,7.76986089135859,12.9497681522643,1.72663575363524,2.49402942191757,28.6813383520521,14.5804796973643,0.959242085352912,4.4125135926234,21.3910985033699,0.383696834141165,4.12474096701752,10.1679661047409,MGS4
228,10.0297374888145,1.26588919761736,2.14227402673707,21.1306119909975,6.03731771171357,2.82390667160796,7.01107863295769,0.584256552746474,29.5049559136969,2.04489793461266,5.93994161958915,19.2804662406336,7.40058300145534,6.3294459880868,8.6664721990727,2.82390667160796,6.3294459880868,4.67405242197179,43.4297370874879,4.67405242197179,92.6046636103162,3.89504368497649,16.8460639375233,7.20583081720652,52.3883375629339,6.23206989596239,0.486880460622062,3.31078713223002,33.9842561514199,24.2466469389787,53.0699702078047,2.53177839523472,1.65539356611501,2.14227402673707,5.16093288259386,1.85014575036383,11.3930027785562,1.46064138186619,6.13469380383798,8.37434392269946,2.04489793461266,26.2915448735913,0.486880460622062,4.28454805347414,0.973760921244124,0.973760921244124,14.2169094501642,1.07113701336854,111.690377666701,4.08979586922532,25.3177839523472,23.4676382019834,1.5580174739906,1.16851310549295,5.25830897471827,1.36326528974177,6.71895035658445,2.82390667160796,4.96618069834503,2.04489793461266,6.71895035658445,0.486880460622062,22.201749004366,1.46064138186619,127.952185051478,10.8087462258098,6.62157426446004,12.6588919761736,3.31078713223002,13.3405246210445,14.2169094501642,1.65539356611501,2.23965011886148,28.4338189003284,10.1271135809389,0.486880460622062,2.62915448735913,24.2466469389787,0.486880460622062,2.92128276373237,10.8087462258098,MGS4
232,17.6305808686555,1.65286695643646,2.91219416134042,35.4972855882305,9.20883018586025,13.9313072042501,17.394457017736,1.33803515521046,96.0236993739274,8.57916658340827,13.7738913036371,21.7233942845934,15.2693423594606,12.5145640987332,9.28753813616675,1.73157490674295,9.36624608647325,6.29663602451983,53.5214062084185,5.66697242206785,246.119760608419,6.69017577605232,30.6173926692277,12.1997322975072,155.763033656559,12.9868118005721,0.865787453371477,3.93539751532489,95.7875755230079,48.7989291900287,103.500954653045,4.56506111777688,3.38444186317941,4.95860086930937,3.30573391287291,3.38444186317941,13.7738913036371,1.96769875766245,6.06051217360034,9.05141428524725,1.73157490674295,33.2934629796486,1.41674310551696,4.87989291900287,0.550955652145485,1.96769875766245,14.4035549060891,1.57415900612996,113.811696143196,4.32893726685738,22.6678896882714,47.0673542832857,0.865787453371477,1.65286695643646,4.87989291900287,1.73157490674295,6.21792807421333,4.09281341593789,6.69017577605232,1.18061925459747,12.5932720490397,0.787079503064979,33.2147550293421,1.73157490674295,140.808523098325,12.1210243472007,10.0746176392317,19.6769875766245,3.46314981348591,24.7142963962403,15.7415900612996,1.41674310551696,4.48635316747038,33.7657106814876,15.5054662103801,0.393539751532489,4.01410546563139,37.8585240974255,1.65286695643646,5.98180422329384,7.08371552758481,MGS4
234,6.74213440388463,1.03725144675148,0.933526302076333,17.8407248841255,4.35645607635622,1.97077774882781,13.5879939524444,0.207450289350296,63.1686131071652,3.21547948492959,3.11175434025444,3.52665491895504,2.28195318285326,3.11175434025444,10.6836899015403,2.07450289350296,4.66763151038167,5.08253208908226,36.2000754916267,4.14900578700592,80.3869871232398,4.77135665505681,17.7369997394503,8.09056128466155,112.852957406561,17.5295494501,0.622350868050889,3.52665491895504,27.6946136282645,15.2475962672468,58.7084318861338,1.03725144675148,0.518625723375741,2.17822803817811,2.90430405090415,1.03725144675148,10.2687893228397,1.24470173610178,3.63038006363018,7.36448527193552,1.45215202545207,20.2264032116539,0.518625723375741,3.31920462960474,0.933526302076333,1.14097659142663,12.2395670716675,1.03725144675148,72.1927006939031,0.726076012726037,22.0934558158065,28.6281399303409,0.829801157401185,0.622350868050889,2.38567832752841,0.414900578700592,3.94155549765563,2.28195318285326,2.90430405090415,0.518625723375741,1.76332745947752,0,32.9845960066971,0.726076012726037,76.6528819149345,6.11978353583374,9.85388874413907,9.33526302076333,3.21547948492959,5.3937075231077,9.54271331011363,0.933526302076333,0.311175434025444,26.4499118921628,8.71291215271244,0.726076012726037,4.66763151038167,34.7479234661746,0.207450289350296,3.42292977427989,5.18625723375741,MGS4
249,8.75164748666698,1.10457686724923,0.764707061941775,17.7581973273146,7.90197297339834,3.65360040705515,6.03268904420734,0.594772159288047,53.6144617872511,4.41830746899692,6.96733100880284,10.2810616105505,4.67320982297751,3.22876315042083,5.60785178757302,1.10457686724923,3.82353530970887,4.41830746899692,52.424917468675,3.9934702123626,81.5687532737893,3.48366550440142,11.4706059291266,5.86275414155361,41.0392789908753,7.73203807074461,0.594772159288047,4.58824237165065,38.065418194435,23.4510165662144,43.07849782272,1.35947922122982,1.44444667255669,2.46405608847905,3.65360040705515,1.27451176990296,11.6405408317804,1.27451176990296,4.24837256634319,11.5555733804535,1.52941412388355,25.2353330440786,0.594772159288047,4.92811217695811,0.169934902653728,0.424837256634319,7.81700552207148,1.01960941592237,109.523044760328,2.29412118582532,20.1372859644667,31.0980871856322,0.764707061941775,0.594772159288047,3.65360040705515,0.934641964595503,4.50327492032379,2.54902353980592,3.65360040705515,0.679739610614911,6.71242865482225,0.339869805307456,36.7909064245321,1.52941412388355,103.150485910813,6.54249375216852,5.43791688491929,15.7189784954698,2.54902353980592,11.3856384777998,6.37255884951479,0.509804707961183,1.18954431857609,31.2680220882859,9.85622435391621,0.254902353980592,1.78431647786414,27.1895844245964,0.339869805307456,2.37908863715219,7.64707061941775,MGS4
253,14.2152754521822,1.46460413749756,1.2922977683802,31.7043719175941,9.21839074777873,4.39381241249267,9.39069711689609,1.72306369117359,37.9074012058191,3.96304648969927,7.06456113381174,19.642926079379,6.03072291910758,7.32302068748777,7.06456113381174,0.861531845586797,4.91073151984474,8.27070571763325,57.4641741006394,5.25534425807946,138.620473954916,3.10151464411247,21.0213770323178,10.6829948852763,93.1315925079328,10.6829948852763,0.344612738234719,3.87689330514059,65.3902670800379,30.4982273337726,79.7778489013374,2.15382961396699,2.84305509043643,4.39381241249267,7.15071431837042,1.11999139926284,15.4214200360037,1.72306369117359,4.47996559705135,10.8553012543936,2.58459553676039,32.6520569477396,0.947685030145477,3.96304648969927,0.861531845586797,0.344612738234719,12.1475990227738,2.58459553676039,147.666558333577,1.63691050661491,34.2889674543545,24.8982703374584,0.861531845586797,0.689225476469438,5.85841654999022,2.15382961396699,5.0830378889621,3.87689330514059,5.34149744263814,2.06767642940831,7.66763342572249,0.689225476469438,37.390482098467,1.63691050661491,142.152754521822,10.8553012543936,6.97840794925306,17.0583305426186,3.35997419778851,26.4490276595147,12.3199053918912,1.03383821470416,2.06767642940831,41.6119881418423,18.5229346801161,0.258459553676039,2.75690190587775,26.1905681058386,0.344612738234719,8.09839934851589,14.2152754521822,MGS4
270,8.59159800449689,1.22737114349956,1.13970177610673,29.7199155461678,4.64647647181975,2.98075849135606,3.15609722614172,0.876693673928254,61.4562265423706,5.61083951314083,2.27940355221346,17.9722203155292,11.9230339654243,4.73414583921257,13.5887519458879,1.57804861307086,4.4711377370341,5.34783141096235,47.5167971269114,3.68211343049867,86.0036494123617,4.64647647181975,17.0078572742081,6.13685571749778,57.774113111872,5.96151698271213,0.263008102178476,3.50677469571302,20.4269626025283,14.7284537219947,57.248096907515,2.01639545003498,1.84105671524933,2.80541975657041,2.54241165439194,1.13970177610673,10.6956628219247,2.54241165439194,5.26016204356953,9.11761420885384,0.701354939142603,21.7420031134207,1.13970177610673,3.06842785874889,0.876693673928254,0.876693673928254,9.55596104581797,1.05203240871391,116.687927999851,2.45474228699911,20.1639545003498,52.8646285378737,0.701354939142603,0.526016204356953,3.68211343049867,1.13970177610673,4.90948457399822,4.38346836964127,3.06842785874889,0.789024306535429,8.50392863710407,0.438346836964127,33.8403758136306,1.05203240871391,98.6280383169286,9.73129978060362,5.34783141096235,18.9365833568503,3.59444406310584,17.1831960089938,14.7284537219947,0.263008102178476,1.13970177610673,32.0869884657741,10.1696466175677,0.350677469571302,2.71775038917759,28.141866933097,0.438346836964127,1.40270987828521,5.43550077835518,MGS4
272,17.5484759513958,1.97729306494601,1.15342095455184,24.304227256628,5.3551687175621,4.28413497404968,4.77845824028618,1.07103374351242,33.9435309482398,3.21310123053726,8.32110831498111,19.7729306494601,12.9347921331885,5.51994313964094,5.76710477275919,1.73013143182776,7.08530014938986,5.8494919837986,47.8669696139013,3.54265007469493,99.7709125687339,4.69607102924677,15.5711828864498,6.92052572731102,70.2762910166227,4.77845824028618,0.82387211039417,4.03697334093143,48.608454513256,33.6139821040821,63.5205397113905,1.56535700974892,2.14206748702484,2.47161633118251,4.69607102924677,1.56535700974892,9.47452926953295,1.31819537663067,5.51994313964094,6.01426640587744,1.48296979870951,26.281520321574,0.741484899354753,4.61368381820735,1.31819537663067,0.906259321433587,12.6876305000702,2.05968027598542,99.6061381466551,1.64774422078834,20.349641126736,30.9775913508208,1.07103374351242,0.494323266236502,4.8608454513256,0.494323266236502,5.60233035068035,3.3778756526161,4.53129660716793,1.23580816559125,10.1336269578483,1.15342095455184,27.4349412761258,0.741484899354753,125.475722413032,9.39214205849353,7.25007457146869,12.6876305000702,2.63639075326134,24.7161633118251,14.0882130877403,1.31819537663067,3.04832680845843,33.2844332599244,8.98020600329645,0.164774422078834,3.46026286365551,34.6026286365551,0.164774422078834,3.78981170781318,13.6762770325432,MGS4
280,9.76094775722244,1.50851010793438,0.709887109616177,21.5628209545914,5.67909687692942,4.17058676899504,10.4708348668386,0.177471777404044,29.4603150490714,1.86345366274247,4.08185088029302,13.8427986375155,3.46069965937886,5.23541743341931,9.40600420241435,0.798622998318199,5.50162509952537,3.63817143678291,45.3440391267333,4.34805854639909,92.285324250103,6.12277632043953,13.5765909714094,4.52553032380313,46.3201339024556,19.3444237370408,0.709887109616177,2.66207666106066,24.2248976156521,16.061195855066,45.2553032380313,1.5972459966364,0.798622998318199,1.5972459966364,4.34805854639909,0.887358887020222,8.16370176058604,1.77471777404044,4.88047387861122,3.54943554808089,1.41977421923235,21.5628209545914,0.709887109616177,2.66207666106066,0.443679443510111,0.266207666106066,10.2046272007325,1.15356655312629,121.745639299174,1.15356655312629,24.4911052817581,20.054310846657,0.976094775722244,0.532415332212133,3.63817143678291,0.621151220914155,4.52553032380313,2.48460488365662,4.17058676899504,0.798622998318199,6.12277632043953,0.532415332212133,36.7366579226372,1.24230244182831,94.3262496902496,6.21151220914155,5.67909687692942,13.2216474166013,2.75081254976269,9.40600420241435,7.54255053967188,0.443679443510111,0.887358887020222,25.7334077235864,11.979344974773,0.532415332212133,2.3958689949546,24.8460488365662,0.0887358887020222,3.54943554808089,5.05794565601526,MGS4
284,14.9519887884138,1.15699913243678,1.51299886549426,26.6999799793104,5.69599572891955,4.89499632954024,14.506989122092,0.800999399379312,60.9649542860921,6.58599506156323,5.07299619606897,15.1299886549426,7.74299419400001,8.09899392705749,16.2869877873793,2.04699846508046,8.00999399379312,6.05199546197702,56.5149576228737,6.49699512829886,117.212912109173,3.38199746404598,31.3279765090575,10.6799919917242,62.9229528179082,19.6689852514253,1.06799919917242,4.98399626280461,40.8509693683449,17.9779865194023,84.1939368680921,3.47099739731035,2.13599839834483,4.18299686342529,6.05199546197702,1.69099873202299,11.3919914578391,0.88999933264368,3.20399759751725,11.7479911908966,1.33499899896552,35.1549736394254,1.69099873202299,5.60699579565518,1.24599906570115,0.978999265908048,11.8369911241609,1.86899859855173,139.907895091586,2.40299819813794,32.5739755747587,49.8399626280461,0.533999599586208,0.533999599586208,5.42899592912645,1.24599906570115,8.18799386032185,3.20399759751725,3.73799719710345,2.04699846508046,5.42899592912645,0.622999532850576,33.374974974138,3.11499766425288,144.090891955012,11.5699913243678,11.7479911908966,24.2079818479081,3.82699713036782,11.7479911908966,14.9519887884138,1.33499899896552,3.82699713036782,37.9139715706208,16.9099873202299,0.266999799793104,2.75899793119541,34.7099739731035,0.088999933264368,4.09399693016093,9.70099272581611,MGS4
294,15.7827507677337,3.15655015354673,2.15974484190039,83.7316461782922,8.72204647690544,12.2108650676676,25.8338709935009,2.24281195120426,448.230121803636,19.1054351398881,26.0000052121086,20.0191733422306,32.4792397378098,30.8178975517326,27.0798776330588,7.3099056187398,8.05750960247455,11.6293953025406,84.5623172713308,6.31310030709346,131.66136824662,7.64217405595524,102.338678662357,6.14696608848574,133.405777542001,18.1086298282418,1.0798724209502,8.14057671177841,99.1821285088104,62.9648688523269,253.936153141904,3.98722124658534,10.8817913188058,12.6262006141869,8.72204647690544,18.6070324840649,27.4121460702742,1.91054351398881,12.7092677234908,14.370609909568,5.23322788614326,33.8913805959754,4.98402655823168,6.39616741639732,5.81469765127029,9.96805311646336,29.4057566935669,8.47284514899386,141.961689800299,5.48242921405485,38.3770044983839,108.319510532235,1.99361062329267,3.6549528093699,3.98722124658534,2.07667773259653,11.5463281932367,5.06709366753554,9.71885178855178,4.7348252303201,9.05431491412089,2.24281195120426,62.9648688523269,3.98722124658534,78.9968209479721,19.8530391236229,24.0894616981198,27.4952131795781,5.39936210475099,27.7444145074897,34.9712530169256,4.81789233962396,11.7124624118444,67.6166269733431,53.1629499544713,4.81789233962396,8.8051135862093,47.8466549590241,5.31629499544713,16.198086314253,24.587864353943,MGS4
300,4.74895607490762,1.01041618615056,2.22291560953123,25.9676959840693,5.05208093075279,3.23333179568178,6.26458035413346,1.01041618615056,23.1385306628478,2.12187399091617,6.66874682859368,18.8947826810154,2.93020693983662,6.66874682859368,11.2156196662712,1.41458266061078,7.37603815889907,4.74895607490762,47.3885191304611,3.13229017706673,93.1603723630814,4.64791445629256,19.1979075368606,7.27499654028401,76.4885052915972,5.15312254936784,1.01041618615056,5.75937226105818,34.5562335663491,19.905198867166,61.8374705924141,1.91979075368606,0.404166474460223,2.12187399091617,2.82916532122156,1.61666589784089,11.8218693779615,0.808332948920446,4.84999769352268,10.6093699545809,1.41458266061078,23.1385306628478,1.41458266061078,4.84999769352268,1.01041618615056,0.404166474460223,8.99270405673996,1.51562427922584,104.173908792122,2.22291560953123,28.1906115936006,15.6614508853336,0.606249711690334,0.202083237230111,4.74895607490762,1.11145780476561,5.55728902382807,4.14270636321729,3.23333179568178,1.21249942338067,11.6197861407314,0.303124855845167,48.7020601724569,5.15312254936784,89.5228740929394,7.88124625197435,8.08332948920446,24.1489468489983,2.52604046537639,12.731243945497,9.90207862427546,0.404166474460223,1.11145780476561,27.281237026065,12.3270774710368,0,2.82916532122156,33.7479006174286,0.202083237230111,1.91979075368606,8.58853758227974,MGS4
302,9.22752897079877,1.11848836009682,1.77093990348663,35.0459686163671,6.05847861719111,4.93999025709429,5.4060270738013,0.652451543389812,61.7964818953494,4.75357553041149,3.63508717031467,8.20224797404335,3.26225771694906,13.235445594479,10.6256394209198,3.82150189699747,6.89734488726373,3.63508717031467,47.2561332140907,4.47395344038728,102.900929128908,3.26225771694906,38.4014336966575,13.6082750478447,114.551849546583,7.17696697728793,0.932073633414017,4.00791662368028,41.0112398702168,28.4282458191275,97.681316781789,2.60980617355925,3.44867244363186,2.70301353690065,2.42339144687645,5.03319762043569,13.1422382311376,1.39811045012103,5.5924418004841,8.01583324736055,1.30490308677962,27.0301353690065,1.11848836009682,3.54187980697327,0.652451543389812,1.02528099675542,9.41394369748158,1.77093990348663,98.9862198685687,1.86414726682803,21.7173156585466,38.3082263333161,0.932073633414017,0.466036816707009,4.93999025709429,1.86414726682803,6.33810070721532,3.35546508029046,4.84678289375289,1.21169572343822,6.71093016058093,0.55924418004841,28.6146605458103,2.33018408353504,102.714514402225,9.87998051418858,10.8120541476026,18.6414726682803,2.98263562692486,22.3697672019364,9.87998051418858,1.11848836009682,1.95735463016944,39.3335073300715,10.905261510944,1.02528099675542,4.38074607704588,27.7757942757377,1.77093990348663,3.16905035360766,9.04111424411597,MGS4
334,3.59458067530112,1.0606959369741,2.88745005065172,36.7118649297147,9.01591546427985,12.7872787957433,16.0282941587197,0.88391328081175,96.8179680249137,3.24101536297642,19.9175125942914,26.8709637366772,2.71066739448937,20.8603534271573,7.89629197525163,4.83205926843757,9.01591546427985,6.12846541362813,51.3848253911897,5.71597254924932,189.393152301931,5.24455213281638,35.0618934721994,12.4337134834186,155.863375183139,13.5533369724468,1.11962348902822,4.41956640405875,110.960580517902,57.2775805966014,141.42612492988,3.06423270681407,1.59104390546115,3.535653123247,3.94814598762582,4.12492864378817,18.680034001155,1.88568166573173,8.89806036017162,12.7872787957433,2.00353676983997,30.288761755816,1.82675411367762,4.18385619584228,2.65173984243525,1.17855104108233,10.076611401254,2.06246432189408,126.988874676621,3.24101536297642,26.4584708722984,12.0801481710939,1.4142612492988,0.471420416432933,3.71243577940935,3.00530515475995,6.24632051773637,4.41956640405875,6.77666848622342,4.06600109173405,9.72304608892925,0.0589275520541167,30.3476893078701,2.06246432189408,147.259952583238,8.78020525606338,12.4926410354727,14.9675982217456,3.06423270681407,21.3317738435902,9.31055322455044,1.64997145751527,3.00530515475995,44.0778089364793,14.2604675970962,0.942840832865867,3.535653123247,35.1208210242535,0.3535653123247,6.65881338211518,11.7855104108233,MGS4
364,10.2307842150759,1.55507920069154,1.80061802185336,46.7342222944669,5.4837003392807,5.64739288672191,9.08493638298743,1.0640015583679,118.677096894881,3.43754349626551,7.93908855089892,19.2338743243428,6.05662425532495,12.2769410580911,15.7963308280772,1.63692547441215,9.08493638298743,6.05662425532495,43.7059101668044,7.12062581369285,138.565741408988,8.34831991950196,40.1046741230976,15.5507920069154,116.058016135821,11.7858634157675,0.736616463485467,3.68308231742734,59.9114723634846,33.7206647728903,132.918348522266,2.70092703278005,2.37354193789762,4.01046741230977,6.22031680276617,3.2738509488243,12.1132485106499,0.900309010926682,6.6295481713692,6.79324071881042,2.37354193789762,31.8382004773163,1.88246429557397,5.07446897067766,0.900309010926682,1.63692547441215,14.6504829959887,2.53723448533883,114.748475756292,2.70092703278005,36.2578992582291,49.2714567798057,1.30954037952972,0.736616463485467,6.87508699253103,1.39138665325033,5.40185406556009,4.25600623347159,5.32000779183948,1.39138665325033,9.57601402531107,0.409231368603037,33.9662035940521,2.37354193789762,123.99710468672,12.1132485106499,11.5403245946057,16.2055621966803,3.92862113858916,19.3157205980634,10.640015583679,1.30954037952972,2.86461958022126,38.4677486486855,11.3766320471644,0.900309010926682,4.91077642323645,30.5286600977866,0.65477018976486,5.72923916044252,13.340942616459,MGS4
383,11.4573355225638,0.954777960213652,2.29146710451277,37.5545997684036,9.2295202820653,5.34675657719645,7.7655274097377,0.572866776128191,46.9750756425117,3.62815624881188,8.46569791389438,40.0370224649591,7.63822368170922,9.99334265023622,10.8208168824214,1.4639928723276,9.10221655403682,8.08378672980892,47.3569868265971,3.62815624881188,202.540231293323,3.50085252078339,25.7153530617544,10.7571650184071,105.853049855687,12.2211578907347,0.509214912113948,5.09214912113948,80.4559561140037,33.2899248794493,104.961923759487,2.60972642458398,1.78225219239882,2.99163760866944,3.75545997684036,1.40034100831336,14.639928723276,1.0184298242279,4.90119352909675,5.66501589726767,2.10051151247003,31.5713245510648,0.700170504156678,3.3735487927549,1.0184298242279,1.08208168824214,8.02013486579468,1.65494846437033,108.080865096185,1.20938541627063,23.8057971413271,19.9230334364582,0.700170504156678,0.254607456056974,5.53771216923918,1.08208168824214,5.41040844121069,3.11894133669793,4.07371929691158,0.891126096199409,8.46569791389438,1.27303728028487,19.35016666033,2.9279857446552,170.332388102116,8.08378672980892,7.319964361638,17.24965514786,3.75545997684036,22.9783229091419,11.6482911146066,1.59129660035609,2.35511896852701,37.5545997684036,6.49249012945283,0.954777960213652,6.93805317755254,27.2429977980962,0.700170504156678,5.02849725712523,7.70187554572346,MGS4
388,4.83989148161256,0.870092850626977,1.35952007910465,20.175277973913,6.30817316704558,3.91541782782139,5.22055710376186,0.652569637970232,39.5348439003632,3.96979863098558,4.78551067844837,11.2024454518223,8.86407091576232,6.58007718286651,8.10273967146372,1.03323526011953,5.38369951325442,3.15408658352279,50.3566237300363,4.45922585946326,89.9458484335637,4.35046425313488,13.7039623973749,5.70998433223953,53.9457567388725,5.38369951325442,0.870092850626977,4.02417943414977,32.4109586858549,24.852027046033,54.2720415578577,1.41390088226884,1.14199686644791,2.88218256770186,3.31722899301535,2.28399373289581,10.4411142075237,1.03323526011953,2.12085132340326,5.60122272591116,1.08761606328372,21.04537082454,0.598188834806046,3.26284818985116,1.08761606328372,0.54380803164186,8.64654770310558,1.25075847277628,105.335615729028,2.22961292973163,19.305185123286,27.0816399757646,0.27190401582093,0.380665622149302,3.04532497719442,0.652569637970232,6.14503075755302,3.48037140250791,4.78551067844837,0.815712047462791,6.6344579860307,0.27190401582093,23.2749837542716,3.37160979617953,118.169485275776,7.83083565564279,4.51360666262744,16.9124297840619,3.53475220567209,12.1269191056135,9.02721332525488,1.03323526011953,2.39275533922419,23.6012685732567,13.2145351688972,0.326284818985116,1.63142409492558,26.9728783694363,0.27190401582093,3.31722899301535,9.24473653791163,MGS4
397,16.1118911596452,2.16630469373381,0.947758303508541,29.0420223003689,5.55115577769288,4.7387915175427,6.70200514623897,1.8278195853379,46.9817330453519,4.33260938746761,5.4834587560137,22.9492903492425,9.34218899172704,8.46212770989768,18.0074077666623,0.609273195112633,5.07727662593861,6.70200514623897,42.7845177012427,3.85873023571334,143.991565111619,2.64018384548808,24.3032307828261,6.29582301616388,37.9780291620208,6.49891408120142,0.676970216791815,4.4003064091468,40.2120308774338,24.8448069562596,78.731636212888,1.76012256365872,1.21854639022527,3.24945704060071,3.52024512731744,1.28624341190445,11.1700085770649,1.48933447694199,5.00957960425943,4.67109449586352,1.42163745526281,20.1060154387169,0.880061281829359,3.24945704060071,2.50478980212971,0.947758303508541,10.2222502735564,1.69242554197954,153.875330276779,1.35394043358363,19.02286309185,27.4849908017477,1.89551660701708,0.203091065037544,3.04636597556317,0.947758303508541,3.52024512731744,3.38485108395907,7.78515749310587,0.541576173433452,9.81606814348131,0.203091065037544,37.3687559669082,6.49891408120142,137.695742095455,8.25903664486014,7.04049025463487,22.9492903492425,1.42163745526281,20.4445005471128,8.46212770989768,0.947758303508541,1.69242554197954,44.2738521781847,13.7424954008738,0.270788086716726,3.99412427907171,37.7072410753041,1.15084936854608,2.43709278045053,7.04049025463487,MGS4
403,9.41676807607073,1.04630756400786,1.56946134601179,30.6698904699804,6.08166271579568,4.70838403803536,7.71651828455796,0.850124895756385,68.8601165562672,6.86639338880157,10.920835199332,17.5256516971316,4.57759559253438,8.30506628931238,11.3785947585855,3.46589380577603,8.23967206656189,7.25875872530452,49.5688208448723,6.86639338880157,122.875744548173,7.84730673005894,33.678024716503,9.80913341257368,108.423621320314,9.15519118506876,0.784730673005894,4.96996092903733,60.3588675987033,40.6752065508055,104.238391064283,3.26971113752456,3.727470696778,3.66207647402751,4.51220136978389,5.68929737929273,14.2559405596071,1.63485556876228,4.38141292428291,11.5747774268369,1.63485556876228,30.8006789154813,2.68116313277014,5.23153782003929,0.719336450255403,1.17709600950884,10.7246525310806,1.89643245976424,99.5954012489981,2.09261512801572,30.8660731382318,39.3673220957957,0.784730673005894,0.915519118506876,5.62390315654224,1.24249023225933,6.27784538404715,3.92365336502947,6.01626849304519,2.48498046451866,8.43585473481336,0.326971113752456,31.9777749249902,2.2234035735167,138.308781117289,9.54755652157171,12.4902965453438,15.7600076828684,3.727470696778,11.8363543178389,17.5256516971316,1.5040671232613,2.9427400237721,37.9940434180354,16.4793441331238,0.915519118506876,2.9427400237721,33.547236271002,0.850124895756385,4.51220136978389,10.1361045263261,MGS4
411,10.8718460746073,1.55312086780104,2.69207617085514,45.0405051662302,6.62664903595111,8.90455964205931,10.3541391186736,1.03541391186736,130.462152895287,12.0108013776614,18.9480745871727,19.0516159783594,16.0489156339441,13.1497566807155,13.9780878102094,5.17706955933681,11.5966358129144,9.31872520680625,60.9858794089876,5.79831790645722,204.597788984991,2.17436921492146,61.607127756108,22.8826474522687,173.224747455409,14.90996033089,1.03541391186736,4.76290399458986,81.6941576463348,34.6863660475566,195.071980995811,3.62394869153576,6.21248347120417,4.96998677696333,6.10894208001743,4.96998677696333,15.9453742427574,1.34603808542757,4.65936260340312,10.4576805098603,3.41686590916229,33.6509521356892,4.03811425628271,4.55582121221639,2.69207617085514,3.20978312678882,15.8418328515706,4.24519703865618,105.715760401658,1.76020365017451,33.0297037885688,107.372422660645,1.96728643254799,0.414165564746944,6.93727320951132,3.00270034441535,5.48769373289701,3.31332451797556,5.38415234171028,3.7274900827225,13.6674636366492,2.38145199729493,50.217574725567,4.14165564746944,146.096902964485,13.356839463089,21.8472335404013,38.5173975214658,4.45227982102965,24.2286855376963,21.1224438020942,1.34603808542757,3.20978312678882,50.0104919431935,6.3160248623909,1.65666225898778,3.31332451797556,60.2610896706804,3.52040730034903,5.38415234171028,10.1470563363001,MGS4
