sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
353,-0.0053039044,0.0056928145,-0.015594248,0.02213334,-0.002000372,-0.013387332,0.004447012,-0.01150514,0.006899886,0.013849534,-0.0028918544,-0.009158621,0.0010120459,0.014483958,-0.021854732,-0.0022176048,MGS1
354,0.02858108,-0.0053208014,0.0029672934,-0.0033405125,0.030587329,0.006707371,-0.006409768,0.008637356,0.012297235,-0.010430645,0.0062256083,-0.0016863691,0.0062172115,0.02835283,-0.0011422373,0.009721591,MGS1
355,-0.025940694,-0.011466377,-0.0017071292,0.017835248,-0.014098285,0.011733564,-0.021231664,-0.0010212474,0.005124379,-0.010041729,-0.029547308,-0.00510181,0.009565258,-0.006215599,0.029467005,0.007166508,MGS1
356,-0.020160828,-0.01441738,-0.008593764,0.043198828,-0.008863965,-0.001999179,-0.0231981,-0.007057391,-0.010212682,0.0032666288,-0.0034741238,-0.0012199217,0.009486685,-0.003932786,0.016314493,-0.016637806,MGS1
375,9.308942e-05,0.00656535,0.015487308,0.015059989,-0.006683591,-0.009947285,-0.009660941,-0.004669493,-0.018125132,0.018061087,-0.017089283,-0.0018576719,-0.0047403164,3.1830743e-05,-0.009578038,0.0023917768,MGS1
376,-0.013017138,0.0015361262,-0.0026190642,0.008070819,0.004514865,-0.017591575,-0.0009090826,0.0018741954,-0.0016581863,0.023155034,0.021310939,-0.0074917004,-0.017440546,0.012862709,-0.005832758,-0.010625982,MGS1
377,0.00012372434,-0.020281147,-0.01325419,0.014543425,-0.011738405,-0.0049137585,-0.014595425,-0.0014271606,0.016712144,0.0115231685,0.004816469,0.024243204,0.00024478883,0.007102589,0.021156706,-0.011758817,MGS1
379,-0.024512962,-0.0048307567,-0.006742216,-0.0029753689,-0.041688234,-0.019695947,-0.009594936,0.0066845054,-0.0076499283,-0.015040206,-0.013798184,-0.0040937336,0.0019505359,-0.027563736,0.025268834,-0.0010841157,MGS1
384,-0.0015317854,0.01661339,0.0238362,-0.006103782,0.0018338282,-0.041265137,-0.008695243,0.0077857533,-0.01294487,0.04272893,0.0042510517,0.006673543,-0.010113604,0.019601688,-0.016936705,0.01636358,MGS1
386,-0.031106956,-0.006154258,-0.022191318,-0.0051505603,-0.038291592,0.0193143,0.008037285,-0.0174626,-0.010610096,-0.010657266,-0.0057803327,0.016300578,0.017923465,-0.016034532,0.043141138,-0.006333349,MGS1
389,-0.008332153,0.010445581,-0.008403167,-0.0011853739,0.0033353996,-0.0022065658,0.011709544,-0.00028078444,-0.01427988,0.0077704713,-0.014331308,0.013195153,0.025296886,-0.00052458607,-0.01409502,-0.004163007,MGS1
394,-0.028595587,-0.005188941,-0.0011217552,0.026446935,3.0322932e-05,2.3085624e-05,-0.00739328,0.015279818,-0.001309365,-0.015132347,-0.009730413,0.013037326,-0.0034763664,-0.012757791,-0.00097410753,0.0045235287,MGS1
396,-0.040553108,-0.007924039,0.0074400203,0.021798339,-0.041246224,-0.01831136,-0.0053381436,0.008193812,-0.010749362,0.002531264,0.0011820523,0.007058863,0.0047158487,-0.040768303,0.033110946,0.00071221223,MGS1
404,-0.031079315,-0.02180341,-0.01128334,0.00933294,-0.04061635,0.005802571,-0.0028656423,-0.013452306,-0.01562164,-0.028620303,-0.0055837804,0.0032261168,0.01652627,-0.018065127,0.037840262,-0.00095295784,MGS1
405,-0.009133592,0.0047774306,0.010879304,-0.010355128,0.001776509,0.027116744,-0.015722893,0.0075040795,-0.005830221,0.011553075,-0.0070947125,0.026095456,0.0013805069,-0.016648132,0.027937673,0.0043318304,MGS1
406,0.022829112,-0.00086364616,0.009008013,-0.016449014,0.0047299685,0.026149912,0.0012854459,0.015896752,0.027814701,0.0026690774,0.009046556,-0.020321857,-0.04385459,-0.016966451,-0.021887284,0.004130489,MGS1
413,-0.023954095,-0.0114492485,-0.027716678,0.0053023137,-0.021473004,0.007515127,-0.016633965,-0.023933332,-0.003767848,-0.017113844,-0.005649836,0.012397066,0.026336655,-0.019860426,0.043450683,-0.021590553,MGS1
414,0.008365206,0.011187757,-0.0055387546,-0.036493625,0.0022691833,0.0073090987,0.024134122,-0.0052474737,-0.004422188,0.01769622,0.0065097753,-0.020136796,-0.017793152,0.006425365,-0.01576345,0.037465364,MGS1
415,0.0010757912,-0.020202532,0.00035020057,0.0038889444,0.02180326,0.032524835,-0.036678687,-0.010275662,-0.013685584,-0.031071533,-0.01766727,0.022304956,0.008278055,-0.0024906788,0.022103172,0.004723554,MGS1
425,-0.0035576848,-0.016154815,-0.0032007678,-0.005198866,-0.019283865,0.002307726,0.0076030185,-0.016211793,-0.013839066,-0.01810505,-0.0026437435,-0.000612285,-0.0021640025,-0.018636685,0.018346904,-0.0069231237,MGS1
447,-0.0056008724,-0.008713178,0.0038293824,-0.009438144,-0.029747412,0.02122856,0.0064811762,-0.0033529066,-0.0051336065,-0.02363378,-0.025861595,0.014043235,-0.020816576,-0.030563775,0.013103772,0.013732973,MGS1
452,-0.031744126,0.0043602334,-0.0124200415,-0.004949797,0.035289675,-0.0030166786,-0.0041775377,0.0157929,0.016644336,0.0011987574,-0.013771471,-1.8638559e-05,-0.0011893585,0.008198186,0.00623535,-0.02289875,MGS1
