sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
302,3.6335466,1.1100492,2.6350486,3.2187133,3.0381386,1.0976155,1.6770096,0.0,2.6134114,2.6804032,2.3299587,0.9885393,0.0,2.7925828,0.9065349,3.662475,MGS4
334,2.8028462,0.6572058,3.1850913,5.9734635,1.6642818,1.5285666,1.7238371,0.0,3.7005062,2.221764,4.0300236,3.2306488,1.4556496,1.957072,1.3601911,2.8144293,MGS4
364,3.4304109,1.5612106,1.8853709,2.7165935,1.7849412,1.3431556,1.5600046,0.0,2.2280567,1.7845138,0.0,4.5519376,4.5557914,2.9663692,1.8776803,2.1934462,MGS4
383,2.7186658,0.0,3.4973426,3.4857547,3.3131535,0.7065776,2.0374694,0.0,1.5832794,3.8286922,0.8613882,3.4857454,1.8474212,1.1469796,1.0764667,2.1928475,MGS4
388,2.8376071,1.3415282,3.0686262,3.3817706,3.7227511,0.74071085,2.1951337,0.0,1.9867148,3.329082,1.684655,3.1433878,2.9055734,2.8027577,1.3508732,3.1021092,MGS4
397,1.6287302,2.000605,0.9363222,0.6262799,4.0168824,0.47111237,1.3565835,0.0,2.0124257,3.0409238,3.4346106,1.0788846,3.025149,3.04983,1.46405,2.8377376,MGS4
403,5.2725153,1.605102,3.1520143,1.1482095,3.0748417,1.6242542,1.6888239,0.0,3.0007255,2.3354661,0.05055785,2.2495637,1.8665962,3.20543,1.4122342,2.9044688,MGS4
411,2.4651334,1.8516544,2.6299968,1.8719218,1.1321415,1.9675851,2.4592407,0.0,6.107237,1.8826685,5.129298,3.51045,4.5326195,1.861202,1.7649028,0.004221812,MGS4
416,0.6319043,2.3373456,2.7469544,0.9083036,4.0854344,0.812369,2.6437452,0.0,1.9258785,3.0096529,4.4235377,1.0902922,3.2801795,2.2547703,1.3678114,1.0769241,MGS4
417,0.0,3.0251756,1.5074693,2.0114284,2.8245478,0.60179275,2.2384539,0.0,1.5401323,1.5038785,5.043954,1.0150349,3.504727,2.8940332,1.5088357,1.6732652,MGS4
419,1.912319,0.9776615,2.574031,1.3666366,3.2794385,1.4280629,1.8665102,0.0,3.2577984,3.2458897,3.4158316,3.1618423,4.162993,1.5848954,1.9475954,0.79796696,MGS4
420,4.1804786,1.4618207,1.403531,1.3486605,0.88101745,1.4090459,0.7726227,0.0,6.107799,1.472348,3.9964652,2.5485275,3.0809238,2.3073144,0.9486158,1.5362633,MGS4
428,0.64569294,2.195074,0.074943766,0.0,1.4270915,3.7221036,2.0477257,0.0,1.9128878,1.4638801,6.1538715,0.2831316,2.0847967,3.4063745,4.8657007,2.2436604,MGS4
437,1.5356066,2.4223757,2.0660357,1.6752747,1.8213813,0.79607373,2.5770457,0.0,5.515553,2.1277056,5.4194365,2.2360928,4.1271772,1.9450616,0.81348467,0.3058703,MGS4
451,2.6131854,1.4185903,5.165689,3.0674925,2.7148697,1.4847507,3.8771284,0.0,5.6013894,3.2389493,4.076862,3.5979226,3.3080752,1.1886446,0.94492316,0.05668339,MGS4
459,3.626758,2.7987256,2.2199845,0.0840006,2.1504266,1.5773926,1.2784916,0.0,1.233444,0.6114393,1.1019218,2.2282417,3.4888432,3.8891637,1.8325319,2.3694582,MGS4
473,0.948412,3.3478503,4.4482718,1.9468132,2.2314196,1.0002191,3.692914,0.0,1.9523709,0.844821,4.0173597,0.70759994,2.0050998,2.5942283,0.6579226,0.70719516,MGS4
477,0.07177988,1.5855117,4.564478,3.9276032,3.9154952,0.76701367,4.2627373,0.0,3.7036514,3.8348715,5.5450735,1.0247302,1.2072783,1.0531399,0.70456815,0.943128,MGS4
484,2.442029,2.7454603,2.8634753,1.5257896,1.676804,1.3509128,2.7621956,0.0,4.4232965,1.6780353,3.780572,3.327182,4.9462647,2.8098195,1.49667,0.68070495,MGS4
497,2.0663865,1.9872608,3.7958364,2.9534981,1.6665456,1.5021048,3.4313872,0.0,5.3738365,2.3215988,4.3659077,3.8446317,4.432046,1.8018454,1.363242,0.0,MGS4
509,4.370201,2.7846286,2.1039197,0.5934553,1.7318488,0.94662064,1.413047,0.0,2.465236,0.7937012,0.23748201,2.5566082,3.482728,3.80013,1.0371896,2.5185952,MGS4
515,3.0856538,1.9242731,2.2916138,1.8177494,0.7755497,1.9411955,1.763428,0.0,3.2413037,1.2113788,2.9513783,4.0008793,4.4717875,2.792644,2.2415307,1.215896,MGS4
516,3.0105622,1.9564712,4.5934467,2.0619996,2.88328,2.5637324,3.307077,0.0,4.0854845,2.6537635,4.8901577,2.518613,2.7111347,2.4450927,2.3245757,1.1241012,MGS4
521,2.1574886,2.440646,2.6598644,1.7802566,1.6790068,1.1880882,2.5125968,0.0,3.8038003,1.7131482,3.4879727,3.3091908,4.7026525,2.606648,1.4419315,0.78174007,MGS4
523,2.2624552,1.6283594,5.6163797,3.5642958,5.2753444,3.9801974,5.694463,0.0,3.9606042,5.250205,4.849227,1.478777,0.6770994,3.0277083,3.9602478,2.5751715,MGS4
