sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
495,0.004771729,-1.1404976e-05,0.0037965085,0.010791119,0.008847397,0.0100852605,-0.013100622,-0.009743713,MGS1
499,-0.01032267,0.015104698,-0.0064938758,0.002487179,-0.004332442,0.010483047,0.006696401,-0.0161886,MGS1
501,0.014325653,-0.010442574,-0.0054405723,-0.0051465146,-0.008831281,0.012009291,-0.010834722,-0.008126937,MGS1
503,-0.0040390296,-0.008944346,0.004803924,0.0018853918,0.013742726,0.01808547,-0.019642634,-0.00084728,MGS1
506,-0.013871054,-0.017277164,0.004307395,-0.0027000904,-0.0142850615,0.021117223,0.0028596353,0.0030047074,MGS1
517,0.018917385,0.015756415,-0.016300062,0.0031154118,-0.012152564,0.0011421498,-0.01192723,0.006936349,MGS1
518,-0.006957273,0.012835773,0.005002966,-0.007453341,0.001963716,0.005765101,0.0036989246,-0.019402646,MGS1
526,0.0075168805,-0.003622355,-0.011147449,-0.0114949085,0.013077613,0.00859862,-0.027951824,-0.006706916,MGS1
11,0.0023970725,-0.0032561999,-0.01507769,-0.006407764,-0.009069998,0.009959167,0.0053789187,-0.008208454,MGS4
33,0.021217767,-0.010823159,0.0015598293,-0.0055292584,-0.008837897,0.013909807,0.0033614282,-0.0044564605,MGS4
46,0.016448218,-0.005773222,-0.00058417954,-0.008352373,-0.0017141886,-0.019647794,0.0067603607,0.010510325,MGS4
47,0.004275252,-0.014776995,0.003995767,-0.010174546,0.0043064468,0.0031088945,0.017810466,-0.0072687045,MGS4
60,0.0060957493,0.0010276008,-0.013740027,0.00016847998,-0.009872515,-0.0011369977,-0.0045427363,0.009466015,MGS4
73,-0.010101239,0.008945959,0.004355645,-0.0039104037,0.0042888634,0.002526274,-0.0034610163,0.011044674,MGS4
94,0.0022498714,0.0044385716,-0.008199388,0.009799052,-0.0061959215,-0.012766393,0.0033019874,-0.0043454245,MGS4
95,0.009737032,0.00089117326,0.006508833,-0.0096807815,0.010269005,-0.014100285,-0.0061490927,-0.019122764,MGS4
