sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
148,0.49736133,0.0,3.6566203,1.7619224,3.5440426,1.6137495,0.0,2.3238778,0.0,3.705939,1.6998758,1.3502114,0.7355412,2.8556762,2.8758862,2.4206557,MGS4
150,0.63477325,0.0,3.1269932,1.453538,3.213069,1.547567,0.0,1.9609874,0.0,3.764062,1.8089167,2.0352492,0.95126444,4.082338,3.8647819,2.1580524,MGS4
157,0.46128455,0.0,2.9091625,2.640044,3.2293918,2.3116639,0.0,2.6053982,0.0,3.2015936,2.2509058,1.4624231,1.874846,3.0515444,2.1643224,2.1712782,MGS4
160,1.1427803,0.0,0.88106716,1.0377772,1.0883845,0.8367833,0.0,1.0078818,0.0,0.30041018,0.6753054,0.4214383,1.926014,0.4172148,0.5899453,0.625468,MGS4
178,0.5535708,0.0,2.7437472,2.6610458,2.9890406,2.340691,0.0,2.6183903,0.0,2.941137,2.0410573,1.4678279,1.6019245,3.6000154,2.3641484,1.4673904,MGS4
198,0.5704876,0.0,1.3843957,1.3672775,1.3066156,1.1912687,0.0,1.3506575,0.0,0.7897854,0.57702225,0.35159367,1.7700286,2.4745111,2.3453584,1.0631585,MGS4
203,0.31653982,0.0,3.1059945,2.2581933,3.3729155,1.9943435,0.0,2.475423,0.0,3.4365487,2.177494,1.4012209,0.85760164,3.7679033,2.1640282,2.2092035,MGS4
209,0.765522,0.0,1.5523294,0.9433261,1.387631,0.86315894,0.0,1.1306113,0.0,0.60149765,0.7056629,0.3734662,2.0975924,0.8916971,1.5659137,1.2018071,MGS4
223,0.66755223,0.0,2.13104,2.2823694,2.4319687,1.9020305,0.0,2.1653252,0.0,2.1907265,1.6899452,1.2192732,1.6882085,2.5513358,1.7806811,1.112062,MGS4
224,0.689072,0.0,2.6796129,1.9634496,2.8886056,1.7667474,0.0,2.0938308,0.0,3.071041,1.8584979,1.4895475,1.520543,2.5234249,2.2085097,1.8728955,MGS4
226,0.17429441,0.0,3.2898343,2.5956075,3.5343764,2.3312743,0.0,2.638562,0.0,3.721561,2.256447,1.6320508,1.1839098,4.343852,2.6700962,2.051114,MGS4
228,0.887338,0.0,2.0191524,1.7711217,2.2356083,1.6719742,0.0,1.6456532,0.0,2.3888066,1.2472755,1.028866,2.1154938,2.4397864,1.7260523,1.2661297,MGS4
232,1.0515769,0.0,1.0833219,1.0964684,1.1867989,0.9119148,0.0,1.0606812,0.0,0.5511942,0.7338089,0.46999082,2.0329785,0.71186554,1.0317571,0.7665788,MGS4
234,0.78023744,0.0,1.0518379,1.1199787,1.0765325,0.94773924,0.0,0.99783295,0.0,0.37519455,0.5195755,0.18736199,1.9885046,1.1513834,1.1620412,0.6389052,MGS4
249,0.3133394,0.0,2.438602,2.7139673,2.6205628,2.455809,0.0,2.5366476,0.0,2.4705606,2.1897447,1.3603585,2.0794935,3.720069,2.6628118,1.3845726,MGS4
253,0.3925918,0.0,3.2061658,2.6524646,3.450442,2.406019,0.0,2.6376905,0.0,3.885283,2.4356987,1.937659,1.8317517,3.234918,2.835751,2.2095778,MGS4
270,0.8580637,0.0,1.1857461,1.1146723,1.1805475,0.9627925,0.0,1.046627,0.0,0.6238358,0.5421909,0.2914316,2.0204613,1.0506487,1.2658548,0.67366934,MGS4
272,0.4028926,0.0,3.6142879,1.7984241,3.443628,1.7146693,0.0,2.2475536,0.0,3.7809265,1.6909853,1.5205525,1.1534212,3.0740244,3.3012319,2.4097567,MGS4
280,0.83124256,0.0,0.95550334,1.1947262,1.0742407,0.92323816,0.0,1.0903081,0.0,0.23038766,0.5568433,0.19130027,1.9713887,0.6280417,0.89849037,0.5324428,MGS4
284,0.64197147,0.0,2.9577684,1.6927401,2.916088,1.6485252,0.0,2.0159285,0.0,2.8387868,1.6401168,1.2883148,1.9781977,2.4262795,2.545002,2.197352,MGS4
294,1.13234,0.0,2.820263,1.7838359,3.2980917,2.0298338,0.0,1.952678,0.0,3.672566,2.3388755,2.4042885,2.5204556,4.2092524,2.4946973,2.1414797,MGS4
300,0.4013885,0.0,2.7883065,1.8898507,2.8221576,1.8085961,0.0,2.0037045,0.0,3.05284,1.4742174,1.133807,1.6133783,2.8105934,2.4101145,1.6660237,MGS4
302,0.75814354,0.0,1.9334217,0.93359005,1.6905043,0.8795564,0.0,1.2072463,0.0,0.91533226,0.72091085,0.3709442,1.961099,1.272218,1.8134012,1.4338844,MGS4
334,0.59420073,0.0,3.3085685,2.3768716,3.5946643,2.1153908,0.0,2.616377,0.0,3.6948545,2.2902005,1.6702747,1.2601361,3.5783737,2.336683,2.3941667,MGS4
364,0.77654463,0.0,2.8115783,1.9361281,2.9762502,1.8713967,0.0,2.0146742,0.0,3.4928663,1.601834,1.5038979,1.7439909,3.0368807,2.3826842,1.8182337,MGS4
