sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
404,-0.0073802127,0.012676247,0.009549845,-0.009512678,-0.008883396,0.0056908494,0.00488491,-0.032968666,0.020425508,0.0029892288,-0.013790898,9.997934e-05,0.005751047,-0.009805243,0.0018593967,0.002093168,MGS1
405,-0.013336026,0.012458961,0.01125345,-0.0013935152,-0.011195976,0.004664446,0.009184858,-0.024001408,0.015654372,0.014214437,-0.0056325905,-0.0026918277,-0.010081725,-0.00021104142,-0.0015627146,0.0031699194,MGS1
406,0.0020859241,0.0017992212,0.004395044,0.0008599274,-0.009734608,-0.01041715,-0.0021557603,0.010969821,-0.0069596693,-0.00752542,0.01267546,0.017726313,0.007816661,0.004500646,-0.0011619478,-0.0034983065,MGS1
413,0.013033682,-0.012895902,0.0068006054,0.019661123,0.010052884,-0.013149743,-0.00083711,0.010341581,-0.008969935,0.008020572,-0.009137407,0.008397471,0.0006233393,0.010621395,0.003494002,-0.00619518,MGS1
414,0.017671999,-0.009627785,0.011093838,0.001814805,0.00243722,0.010381614,-0.008393018,-0.0065275915,-0.0067506963,0.0073669106,-0.0010956153,0.00044221058,0.009838207,0.010971535,0.0028452761,0.0010100612,MGS1
415,-0.0029356815,-0.002764293,0.02561124,-0.00040470716,-0.0007012212,0.008242973,-0.0026248936,-0.00011319667,0.019266004,0.006037928,-0.0015959553,0.0059519373,0.009721311,-0.007817354,0.004244622,-0.0033241054,MGS1
425,0.02405307,0.009456753,0.008462814,0.009361109,0.0075925025,0.005820575,0.001780238,-0.015867021,0.0046513546,0.015291408,-0.00939808,0.022692319,0.024029547,-0.0040507875,-0.007863119,-0.009345899,MGS1
447,-0.020033281,-0.0030624038,-0.0038608415,0.004054728,0.0047692717,0.015751593,0.0036984626,0.016973674,0.004759794,0.0072044767,-0.0060287416,0.006045956,-0.013749542,0.012301944,0.006144464,-0.0055669616,MGS1
452,-0.0016946085,-0.01296517,0.016528087,0.004175009,0.0017917464,-0.002832992,-0.0029953811,0.034855295,-0.01259107,-0.0058855116,0.01151623,-0.005582139,-0.0015496395,0.01742867,0.014410665,-0.0047364566,MGS1
466,0.02332789,0.008329565,0.005938276,0.011659242,0.007225585,0.012704133,-0.0055902842,-0.010528576,0.014212808,0.002523005,0.0058026165,0.010200787,0.007229324,0.0075170808,-0.004186742,0.003033868,MGS1
468,0.0029066456,-0.002498421,-0.0032667797,0.0042487876,-0.010882638,0.012030122,0.012140106,0.0044489615,0.013887899,0.0043808706,0.0019802712,-0.009487499,0.005343325,-0.0026317947,-0.0027079396,-0.02043547,MGS1
480,0.0014145933,0.0015026117,0.013234982,0.011037957,0.0119828805,0.010469916,0.00049918704,-0.015712727,0.0036778487,0.015604455,-0.010714542,0.017457616,0.015960831,0.0030799024,0.0030393973,-0.0015229401,MGS1
490,-0.0047402224,0.011819156,0.002550263,0.005550987,0.0038978236,-0.0067329304,-0.0060018804,-0.0029921047,0.006916756,0.011419367,0.0044609345,-0.01260953,0.00303523,0.005452756,0.0018233173,0.0033309013,MGS1
491,0.0029743873,0.0011004945,-0.00458749,0.009266954,-0.015359014,0.008139585,0.0057852454,-0.013135325,0.0015026312,0.004485838,-0.013081212,-0.0006750189,0.01705909,0.0037265047,-0.015577361,-0.010581119,MGS1
495,-0.0085979225,0.020049604,0.0025663914,0.0007885583,0.010914137,0.024847623,0.019640926,-0.015198927,0.0154381525,0.015928596,-0.013706513,0.015149709,0.0047579217,0.009257942,-0.009124048,0.006147015,MGS1
499,-0.0011441773,-0.006703536,-0.011580014,0.009383472,0.0019968753,0.0032399138,0.0039988738,-0.0056510307,0.0012754258,3.487803e-05,-0.004613746,0.008590411,-0.007657199,-0.0039558522,0.0015131347,0.004533179,MGS1
501,-0.01660963,0.018460382,0.0034669386,-0.00090313423,-0.007952042,0.005567719,-0.004662359,-0.006980449,0.0030927137,-0.0037162546,-0.01178946,-0.0055738576,0.0023664339,-0.015637297,-0.015088152,-0.003511547,MGS1
503,-0.004231452,-0.0012713531,-0.0019509648,0.001811617,-0.005150462,-0.0018478865,0.004042251,-0.002431281,0.0041822046,0.017395068,-0.0072410665,0.0009670183,0.004361482,-0.008067101,0.0045671966,-0.011271892,MGS1
506,0.010794059,-0.012480016,0.01889001,-0.0055932496,-0.0032341792,-0.00048072636,-0.0050330963,-0.00436195,-0.005941691,-0.01066637,0.01834334,0.00030820817,0.024219368,0.0013087764,-0.010544162,-0.014430445,MGS1
